,CourseID,Description
3991,"('SmithCut.pdf', 'SPN 400')",special spanish spanish normally senior 1–4members departmentnormally 
3992,"('SmithCut.pdf', 'MTH 2112')",programming depth requirement communication requirement three fulfilled six sds count towards counted towards graded s/u counted toward applied applied statistics offers chance statistics context field application interest designed enough allow among possible fields consists five among satisfy requirement two count towards graded s/u counted towards statistics high school received statistics examination had equivalent preparation statistics repeat introductory statistics expected five satisfy applied count toward presenting statistics examination equivalent preparation receive requirement 
3993,"('SmithCut.pdf', 'BIO 234')",genetic analysis 
3994,"('SmithCut.pdf', 'BIO 235')",genomes lab 
3995,"('SmithCut.pdf', 'BIO 266')",principles ecology 
3996,"('SmithCut.pdf', 'BIO 267')",principles ecology lab 
3997,"('SmithCut.pdf', 'SDS 235')",visual analytics techniques help people derive insight massive conflicting data foundations emerging multidisciplinary field visual analytics techniques toward focused research problem domain personal interest elect 
3998,"('SmithCut.pdf', 'SDS 236')",data journalism practice telling data focus practices interviewing data source interpreting context discuss importance audience context focus statistical variation bias data appropriate computational python data addition visualization storytelling prior programming journalism introductory statistics 
3999,"('SmithCut.pdf', 'MTH 247')",theory applications techniques linear nonlinear multiple models influence analysis correlation covariance analysis indicator time analysis methods choosing fitting 360 statistical data statistical models analyzes data sets natural physical sciences prerequisite 
4000,"('SmithCut.pdf', 'SDS 293')",machine era big data statistical models sophisticated begins linear models introduces variety techniques learning data methods assessing models resampling linear model classification trees random forests support vector additive models principal component analysis learning placed statistical computing high-level language e.g python 
4001,"('SmithCut.pdf', 'SDS 364')",research intergroup intergroup relationships exploration theoretical statistical models interpersonal interactions research projects examining consequences sexual women men accuracy interactions gender inequality labor variety limited literature review research design data collection evaluation advanced data analysis scientific writing developed 
4002,"('SmithCut.pdf', 'SDS 390')",statistical data statistics data statistical methods data chosen type structure data being analyzed particular methods data studied vary categorical data analysis time analysis survival analysis structural equation modeling survey bayesian methods resampling methods spatial statistics data methods advanced linear models learning network databases web text mining different mth/ 
4003,"('SmithCut.pdf', 'SDS 292')",garcia miles 
4004,"('SmithCut.pdf', 'SDS 400')",special program normally juniors 1–4members departmentnormally 
4005,"('SmithCut.pdf', 'SDS 410')",capstone statistical data one-semester leverages previous coursework address real-world data analysis problem collaborate teams projects academia government and/or industry professional developed ethics project management collaborative software development documentation regular team weekly reports interim final reports multiple presentations open 
4006,"('SmithCut.pdf', 'SDS 430D')",honors thesiscredits 4members departmentnormally minoradvisers members six addition basis adviser different divisions plus 4-credit option 200 theatre production literature criticism acting directing playwriting design 100 252 253 ellen 
4007,"('SmithCut.pdf', 'THE 430D')",honors projectcredits 
4008,"('SmithCut.pdf', 'THE 431')",honors projectcredits 
4009,"('SmithCut.pdf', 'THE 432D')",honors projectcredits director honors departmental specific application fine playwriting please refer graduate special section catalog 
4010,"('SmithCut.pdf', 'THE 512')",advanced acting speech 4members departmentexpected 
4011,"('SmithCut.pdf', 'THE 513')",advanced 4members departmentnormally 
4012,"('SmithCut.pdf', 'THE 515')",advanced literature criticism 4members departmentexpected 
4013,"('SmithCut.pdf', 'THE 580')",special studiescredits 4members departmentnormally 
4014,"('SmithCut.pdf', 'THE 590')",research thesis production projectcredits 4members departmentnormally 
4015,"('SmithCut.pdf', 'THE 590D')",research thesis production projectthis 4members departmentnormally 
4016,"('SmithCut.pdf', 'THE 100')",theatre designed nature design theatre visual elements set costume lighting sound design while most influential designers past present especially designed those limited background theatre discussions plays projects appropriate topic open particularly recommended sophomores limited 
4017,"('SmithCut.pdf', 'THE 198')",theatre culture ancient greece english theatre drama performance ancient greece 18th main focus theatres europe relationship respective cultures issues asian theatres discussed lectures discussions complemented video recent productions plays under consideration 4kyriaki gounaridounormally 
4018,"('SmithCut.pdf', 'THE 199')",theatre culture 18th theatre drama performance 18th present main focus theatres europe united states relationship respective cultures issues african south theaters discussed lectures discussions complemented video recent productions plays under consideration 4kyriaki gounaridounormally literature criticism 
4019,"('SmithCut.pdf', 'THE 213')",theatre issues relevant theatre practices literature theories criticism 18th- 19th- 20th-century united states america african native hispanic asian gay feminist theatre performance lectures discussions presentations complemented video recent productions plays under discussion 4kyriaki gounaridounormally theatre 
4020,"('SmithCut.pdf', 'THE 217')",modern european drama plays theatres playwrights late 19th early 20th europe büchner chekhov widespread 1920s earlier avant garde e.g. stein mayakovsky early brecht special attention issues gender warfare foci attendance selected 4members departmentnormally alternate 
4021,"('SmithCut.pdf', 'THE 218')",modern european drama influential contemporary theatre europe 1930s present playwrights studied brecht camus sartre duras page churchill special attention issues gender warfare foci attendance selected 4members departmentnormally alternate 
4022,"('SmithCut.pdf', 'THE 313')",masters movements playwrights speaking 1960s focuses array feminist perspectives voices experienced among several generations feminist playwrights writing english globe numbers been international susan smith playwrights whose scripts studied interrelated alice churchill wendy judith thompson susan pollock louise page parks sarah 4members departmentnormally alternate 
4023,"('SmithCut.pdf', 'THE 316')",contemporary canadian contemporary canadian playwrights plays women context issues gender race sexuality cultural identity english canadian french canadian native canadian drama past five decades playwrights explored judith thompson george walker david french daniel dubois margaret hannah pollock 4members departmentnormally alternate 
4024,"('SmithCut.pdf', 'THE 141')",acting fundamentals physical aspects performance concentration depth limited ellen wendy 
4025,"('SmithCut.pdf', 'THE 142')",voice introduction voice exploring between thought feeling strengthen enhance actor understanding command limited 
4026,"('SmithCut.pdf', 'THE 154')",reading introduction material culture examining physical structures technology production historical cultural shaped smith historic collection small teams several similar identifying features distinctions reflect different classes industrial influences graded s/u smithnormally theatre 
4027,"('SmithCut.pdf', 'THE 200')",theatre laboratory preparation performance productions production run crew subsequent elect wide array responsibilities four two per there september january green room theatre building attendance mandatory attendance weekly production assignments grading 
4028,"('SmithCut.pdf', 'THE 201')",theatre there green room theatre building attendance mandatory attendance weekly production assignments grading 
4029,"('SmithCut.pdf', 'LS 280')",limited wendy 
4030,"('SmithCut.pdf', 'THE 252')",set design ithe develops design designing sets theatre after reading plays concentrating analysis action play visual research basic model building areas emphasizes importance collaborating every creative team limited 
4031,"('SmithCut.pdf', 'THE 253')",introduction lighting designthis introduces theory practice stage lighting design over cultivate sensitivity towards light relationship between light space eventually learning manipulate light articulate script design projects power light enhancing stage presentations acquire drama collaboration production team large lab theatres familiar mechanical aspects lighting control systems safe electrical practice limited 
4032,"('SmithCut.pdf', 'THE 254')",costume design ithe elements texture application design research various cultures limited 4catherine smithnormally 
4033,"('SmithCut.pdf', 'THE 312')",masters movements documentary reading viewing making documentary sources interviews texts historical theatre sources politi-cal while considering notions authenticity derived direct documentary sources community involvement tension between maintaining shape audience engagement readings viewings anna smith others create 4members departmentexpected acting ensemble techniques writers designers musicians piece macleish field over performance techniques research center environment ecological design sustainability text music framework performance human communities environments inhabit focusing specifically local western massachusetts culminate public earth field production designed travel theatre space indoor production bringing spirit field audience magic costumes music limited after interviews 4members departmentexpected changethis explores theoretical applied theatre historical precedents international perspectives practical initiatives theatre primary objective introduce theatre director writers interest processes involved theatre community building theories applied theatre examining global theatre examine objectives structures ethical issues involved community participate learning projects partnering institutions 4members departmentexpected 
4034,"('SmithCut.pdf', 'THE 344')",directing ithis focuses upon approaches performance pieces texts scores improvisations etc animated characterization composition movement rhythm style acting 
4035,"('SmithCut.pdf', 'THE 345')",directing iiadvanced aspects directing stage structural analysis texts vision text problems visual composition techniques development collaboration designers action physical stage directing addition acting 
4036,"('SmithCut.pdf', 'THE 352')",set design iithis advanced designing sets ballet music theatre set designer consider live music added performing opportunity pick ballet music theatre want design list productions provided syllabus address specific interest objective build set specific performing prerequisite limited 4members departmentnormally alternate 
4037,"('SmithCut.pdf', 'THE 353')",lighting design iithis further explores light tool illuminate articulate execution stage examine various contemporary approaches designing performing drama dance concert probe light expressive medium creative realms beyond theatrical venues investigate role digital architecture interior design industrial design etc design lighting annual dance concert research creative projects under individual guidance interdisciplinary projects encouraged prerequisite 
4038,"('SmithCut.pdf', 'THE 354')",costume design integration design elements texture gesture movement into unified production further movement costume techniques rendering production time 4catherine smithnormally 
4039,"('SmithCut.pdf', 'THE 398')",collaboration designed capstone theatre across subdisciplines theatre groups theatre companies group establish mission statement ties company historical contemporary theatre practice chooses season broad educational promotional materials presents scripts scenes etc season guest faculty collaboration building company mission 
4040,"('SmithCut.pdf', 'THE 400')",special studiesfor qualified juniors admission chair departmental 1–4members departmentnormally 
4041,"('SmithCut.pdf', 'ITL 340')",theory practice translation 
4042,"('SmithCut.pdf', 'RUS 339')",translation 
4043,"('SmithCut.pdf', 'SPN 290')",international digital storytelling 
4044,"('SmithCut.pdf', 'POR 233')",portuguese language policy 
4045,"('SmithCut.pdf', 'ENG 320')",
4046,"('SmithCut.pdf', 'EUST 303')",literature holyoke 
4047,"('SmithCut.pdf', 'FRN 361')",poetry translation borders introduction comparative literature writing film text memory transnational cinema yiddish literature culture lázaro margaret daniel dawn fulton **1 judith **1 malcolm kenneth thalia ellen sujane **1 women women program committee women gender anderson ph.d. lecturer women gender armstrong ph.d. professor women gender carrie baker j.d. ph.d. professor women gender director banerjee ph.d. professor sociology **1 ph.d. professor candelario ph.d. professor sociology **2 jennifer ph.d. professor women gender jennifer mary ph.d. professor ph.d. professor english language literature katz ph.d. professor biological sciences alexandra linden miller keller ph.d. professor film professor women gender english kimberly kono ph.d. professor asian languages literature ph.d. professor africana mack ph.d. professor french d.j ph.d. professor english language literature elizabeth ph.d. professor director chair program committee serve director verify completion program women gender examines gender race sexuality important simultaneous aspects worlds lives examination requires inquiry into power relations injustice national transnational contexts women gender feminism queer politicized terms categories analysis help reveal women program continues examine experiences works actions women variety national cultural historical contexts interdisciplinary women gender shows different disciplines operation gender labor market family systems cultural production research theory emerge feminist theory informs analysis understanding activism requires completion least two 300-level seminars hours comprise swg prefix chosen list possibilities program women gender 
4048,"('SmithCut.pdf', 'SWG 400')",special studiesfor qualified juniors admission director program special special total applied toward 1–4members departmentnormally women gender 
4049,"('SmithCut.pdf', 'SWG 430D')",honors 8-credit two-semester thesis addition honors evaluation thesis determined program committee women gender outlined program 4members departmentnormally swg prefix taught swg faculty 
4050,"('SmithCut.pdf', 'SWG 101')",swg offers faculty women gender reads live read gender conversation race sexuality text differently lenses sociology cultural historiography introduces core concept distinctive read texts throughout graded s/u 2members departmentexpected 
4051,"('SmithCut.pdf', 'SWG 105')",lgbt histories culturesthis introduction field queer over historical desire practice identity gender late 19th present wide sources documents films historians oral histories investigate people desire non-normative gender formed communities struggled against organized movements change close attention race gender sexuality difference shaped queer special smith holyoke sexual together contribute project web-based 4members departmentexpected 
4052,"('SmithCut.pdf', 'SWG 227')",feminist queer disability light living cancer between justice environmental inequities black lives examines contemporary expressive culture writing theory engages category familiarize feminist queer scholarship medical embodied difference foreground questions race nation ask look like prerequisite 
4053,"('SmithCut.pdf', 'SWG 234')",feminist postcolonial queer feminist rich interdisciplinary field practice sciences philosophy been vital resource feminist queer critical race post- colonial disability theory been profoundly shaped extended fields introduces core epistemological interventions innovations feminist postcolonial order frame readings exciting new classics works field particular themes queer 4members departmentnormally 
4054,"('SmithCut.pdf', 'SWG 238')",international feminist economy global finance across computer screens compare travel women computer yet movements people constitute vital facets globalization current era centers linkages economic theories address politics women gender relations capitalism research movements challenge raced women inequities costs maintaining order alternatives movements like workers movement brazil economic shifts like workers cooperative movement assignments research local global movements short discussions written reflections 
4055,"('SmithCut.pdf', 'SWG 250')",gender introduces theory practice research gender queer women begins introduction key terms field knowledge focus particularly power relations gender combine related relations race sexuality religion nation then examine feminist sciences sciences gives particular attention interdisciplinary focus feminist research future feminist methods prerequisite 
4056,"('SmithCut.pdf', 'SWG 290')",gender sexuality popular consider manner norms gender sexuality reflected challenged popular culture theories knowledge production representation support analysis relationship between power engagement theoretical texts helps track emerges popular culture key queer theoretical concepts framework examining production gender sexuality cultural production critical engagement films music visual digital media discuss mainstream conventions feminist queer queer interventions landscape popular culture life prerequisite 
4057,"('SmithCut.pdf', 'SWG 314')",documenting queer examines visual literary queer life reading screening short length documentaries films consider power documenting queer lives while examining politics visibility impacted race gender attend term queer consider performativity gender fluidity sexuality analysis text produce short film write short biography propose mode documenting experiences queer life members solidarity lgbt community 
4058,"('SmithCut.pdf', 'SWG 318')",women against movements across globe 20th carried multiple projects equality people movements sought build sovereign nations independent colonial power radically new women movements problem empire had complex regional local began politics look three sites women involvement empire struggles movements second women nationalist movements after independence third women movements current age empire developed alongside economic globalization warfare prerequisite 
4059,"('SmithCut.pdf', 'SWG 323')",sex trade interdisciplinary examination international domestic sex trade involving women girls sex commercial sexual exploitation girls child marriage sex economic shape practices poverty inequality globalization war technology restrictions migration race gender nation examine movements address sex sex particularly divisions among activists working issues laws public policies throughout analyze issues feminist intersectional perspective 
4060,"('SmithCut.pdf', 'SWG 333')",sexual changethis interdisciplinary examination sexual assault historically today variety locations workplace schools home military evolution movements against sexual assault movements advanced law public policy issues united states central focus relations power gender race sexuality age disability nationality shape people experiences sexual assault prerequisite 
4061,"('SmithCut.pdf', 'AMS 310')",performing departmentexpected 
4062,"('SmithCut.pdf', 'CLT 268')",transnational latina departmentexpected 
4063,"('SmithCut.pdf', 'CLT 342')",vision departmentnormally alternate 
4064,"('SmithCut.pdf', 'EDP 291')",mellon mays undergraduate research research design development research projects question definition sources evaluation participants present research design preliminary findings pedagogy research across disciplines professional prepare graduate participate weekly peer reports limited mellon mays undergraduate junior graded s/u 
4065,"('SmithCut.pdf', 'EDP 292')",mellon mays undergraduate research iiadvanced research design refine research goal securing placement graduate program development public speaking peer-to-peer across disciplines peer limited mellon mays undergraduate senior normally concurrently special minimum departmental honors thesis research topic graded s/u 
4066,"('SmithCut.pdf', 'IDP 101')",foreign global provides analyze communication intercultural context explores concept culture introduces construct global analyzes own cultural identity influences communication others engages host culture explores knowledge effective intercultural discussions simulations interactive examples case media presentations international abroad smith open having experienced abroad having even international campus benefit métralnormally 
4067,"('SmithCut.pdf', 'IDP 107')",digital media given voice digital media greatly increase ability interpret critically challenge communicate retain key concepts disciplines digital media literacy program designed immerse media project planning management digital operation field production post-production techniques goal digital media literacy program control context content focus digital communications ethical persuasive manner graded s/u susan interterm 
4068,"('SmithCut.pdf', 'IDP 109')",aerial aerial designed immerse aerial photography image processing encourage curiosity critical thinking best motivated wants practical techniques aerial data 1members departmentnormally 
4069,"('SmithCut.pdf', 'IDP 115')",seminarthis shows appropriate learning strategies extend refine capacities content research learning motivation memory retrieval application introduction interactive format personal inventory guest speakers leadership activities groups engineering mathematics limited scholars mandatory grading s/u 
4070,"('SmithCut.pdf', 'IDP 116')",introduction design introduction design thinking emphasizes collaborative design user input own others review existing technology design principles guided practices intended user focus qualitative research observations inspire new approaches design design approach framing problems exploring ethical design 1members departmentnormally interterm 
4071,"('SmithCut.pdf', 'IDP 131')",visualization graphics designthis focus intersection between data visualization basic principles graphics design various techniques interpret analyze different sets data employ visual design principles maximize cognitive techniques vector digital create extradepartmental conceptual and/or video abstract topic discipline appropriate current industry standard computer applications introduced applied 1members departmentnormally 
4072,"('SmithCut.pdf', 'IDP 136')",applied learning six-week teaches extend refine capacities autonomous learners content research motivation learning memory retrieval application goal setting time management prepared coursework responsibility own learning priority given referred dean adviser six-week begins january 2019. limited 15. grading s/u 
4073,"('SmithCut.pdf', 'IDP 145')",process prose help effective peer writing theoretical practical relationships among writing learning thinking reading fields composition rhetoric literacy cognitive psychology after completing others writing draw pedagogical techniques aware write broader understanding conventions expectations writing disciplines 
4074,"('SmithCut.pdf', 'IDP 150')",introduction provides introduction combination short lecture components activities covers techniques effective previous computer open limited 20. graded s/u interterm 
4075,"('SmithCut.pdf', 'IDP 151')",introduction provides introduction cad software combination short lecture components design activities covers techniques effective modeling parametric design previous computer modeling open limited 24. graded s/u eric interterm 
4076,"('SmithCut.pdf', 'IDP 155')",entrepreneurship introduction immediate entrepreneurial innovation projects business organization fast business model canvas tool clear propositions defined segment expected teams weekly assignments final meets half graded s/u 
4077,"('SmithCut.pdf', 'IDP 156')",entrepreneurship entrepreneurship approach details business organization finance economics business model canvas further process planning developing projects businesses organizations cases those developed teams introduction innovation cases provided 
4078,"('SmithCut.pdf', 'IDP 158')",economics experiential engages critical exploration innovation financial viability case interactive discussions workshops guest lectures economic models expected weekly assignments final project application https friday december 12. graded s/u 1members departmentnormally 
4079,"('SmithCut.pdf', 'IDP 165')",her artificial intelligence ethics most important conversation time says stephen talking artificial intelligence join conversation search query probe examine discuss disagree process peer into future technology human life ethical associated technological strategies responsible beneficial 1members departmentnormally interterm 
4080,"('SmithCut.pdf', 'IDP 168')",referred intuition sacred gift rationality faithful two observed created society honors forgotten examine five aspects human thought either involve enhanced gift intuition accuracy i.e. ability pick decision making scientific experiential approaches investigate abilities 1members departmentnormally interterm 
4081,"('SmithCut.pdf', 'IDP 170')",five sciences program certificate provides introduction collaborative research across five four weeks practice software package matlab etc two modules presented faculty mathematical statistical sciences life sciences provides background data research then introduces question investigate groups presented question final week module present findings hear presentations research projects graded 4members departmentnormally extradepartmental offerings 
4082,"('SmithCut.pdf', 'IDP 203')",women saudi key issues affecting women workplace saudi arabia begin look state women followed overview concept gender equality islam examine public policy initiatives requirement efforts promote equal opportunity workplace business environment special attention given global context local national traditions shape role women saudi society finally facing entrepreneurs saudi arabia discussed interterm 
4083,"('SmithCut.pdf', 'IDP 210')",pedagogy partnerships position faculty staff partners collaborative reciprocal process participants opportunity contribute curricular pedagogical conceptualization decision making implementation investigation analysis theories teaching learning theories practices pedagogical partnership writing conversation reflect experiences partnerships open involved pedagogical partnerships kind priority involved partnerships s/u 
4084,"('SmithCut.pdf', 'IDP 239')",designing introduces user research design theoretical foundations methods case case order pitfalls designing influence innovations perceived different contexts critically examine design lead intended change assessing viability practice design methods developing into services reinforce norms globally 4members departmentexpected 
4085,"('SmithCut.pdf', 'IDP 250')",applied design design provides introduction applied design idea into set computer model working prototype covers design strategies design communication documentation materials manufacturing 
4086,"('SmithCut.pdf', 'IDP 316')",critical design thinking interdisciplinary project-based emphasizes design process critical theory relationships between designed individual collaborative making research idea techniques implementation learning happens alongside rich discussions seminal contemporary design role lived perspectives archaeology critical psychology civil engineering postcolonial cognitive sociology 4members departmentexpected 
4087,"('SmithCut.pdf', 'IDP 400')",special 1–4members departmentnormally extradepartmental offerings 
4088,"('SmithCut.pdf', 'IDP 555')",society culture freedom long been defining u.s. life desired investigates freedom cultural aspects did ideals freedom intimately associated america specifically united states america various immigrants women ethnic colonized ideals practices u.s. freedom sustain inform actions movements freedom support aspirations ideals freedom shaped various united states plays framework implementation freedom way life united politics representative governance market capitalism limited interdisciplinary program lane 
4089,"('SmithCut.pdf', 'IDP 570')",thesiscredits 4members departmentnormally 
4090,"('SmithCut.pdf', 'SPE 100')",effective gives practice public speaking professional careers presents material aspect speech craft then gives her mastery week material films presentations reviews individual review analyze films notable speeches classes held six weeks scheduled separately prepared deliver speech introduction where limited priority given peter 
4091,"('ValpoCut.pdf', 'CORE 105')",writing 3+2 introductory designed help read write essays order participate conversations valparaiso intellectual community while pieces western literature gives special attention practices close reading rhetorical analysis collaboration revision writing multiple drafts essays typically three pages writing process forming prose teaches writing practiced developed 
4092,"('ValpoCut.pdf', 'CORE 110')",human interdisciplinary into community exploring significant themes human areas theology philosophy literature core extending two sections taught trained core faculty areas across faculty regularly promote extensive collaborative faculty prerequisite appropriate appropriate high school gpa 
4093,"('ValpoCut.pdf', 'CORE 115')",human interdisciplinary into community exploring significant themes human areas theology philosophy literature core extending two sections taught trained core faculty areas across faculty regularly promote extensive collaborative faculty prerequisite 
4094,"('ValpoCut.pdf', 'CC 110')",creates stages performs original play music workshop graded a-f 
4095,"('ValpoCut.pdf', 'CORE 405')",writing peer 1+2 peer 
4096,"('ValpoCut.pdf', 'CPED 381')",cooperative 0.5-3 professional cooperating employer written minimum cumulative point average 2.500 approval coordinator cooperative 
4097,"('ValpoCut.pdf', 'CPED 382')",cooperative 0.5-3 additional cooperative experiences same 
4098,"('ValpoCut.pdf', 'CPED 383')",cooperative 0.5-3 additional cooperative experiences same 
4099,"('ValpoCut.pdf', 'GS 100')",strategies designed development strategies enhance promote achievement effective time learning strategies reading note taking memory techniques preparation techniques time management goal setting motivation decision making developing support campus meets over period depending section 
4100,"('ValpoCut.pdf', 'GS 105')",international designed strategies development especially writing speaking english international new living u.s. readings writings discussions activities support successful integration into campus culture while maintaining cultural identity u.s. culture thinking independently creatively learning understanding policies procedures campus involved campus activities interacting professors 
4101,"('ValpoCut.pdf', 'GS 106')",english conversation partners designed international conversations groups two three english speaking enrolled 
4102,"('ValpoCut.pdf', 'GS 180')",language speech cultural knowledge socialization minimum number conversation hours written s/u total international 
4103,"('ValpoCut.pdf', 'GS 150')",focus three areas analysis personal strengths interests beliefs concentrated exploration introduction exploration discussion texts films along informal writing help guided possible vocational sophomore elect 
4104,"('ValpoCut.pdf', 'GS 200')",want race relations taking circle specific circle programs role practice basic needed effective circle leader there weekly readings end term s/u partial cultural diversity component prerequisite 
4105,"('ValpoCut.pdf', 'GS 201')",training completed 
4106,"('ValpoCut.pdf', 'GS 202')",race relations engagement completed 
4107,"('ValpoCut.pdf', 'GS 220')",contemporary issues service examines current fields service non-profit leadership rise enterprises influence technology patterns emphasize shifting relationships private public non-profit sectors change prerequisite core 
4108,"('ValpoCut.pdf', 'CC 115')",membership christ consent dean 
4109,"('ValpoCut.pdf', 'GS 386')",internship 1-6 arrange dean sciences opportunity supervised internship final proposals internships dean limited internship does meet internship disciplinary curriculum s/u 
4110,"('ValpoCut.pdf', 'GS 390')",english life culture selected aspects english life culture restricted politics religion business environment issues center 
4111,"('ValpoCut.pdf', 'GS 394')",care professional apprenticeship designed opportunity observe care hospital setting spend least 120 hours care daily journal experiences advisor s/u instruction information specified accountability hipaa minimum cumulative point average approval advisor 
4112,"('ValpoCut.pdf', 'GS 395')",independent project elective 
4113,"('ValpoCut.pdf', 'NS 101')",introduction forensic 2+3 forensic application scientific principles civil laws justice system goal toward establishment designed introduce fields forensic fundamental principles technology upon number situations cases intended non-science partial natural open received 
4114,"('ValpoCut.pdf', 'CHEM 111')",introduction chemistry 3+2 overview organic biochemistry intended non-science elect chemistry meet part natural requirement laboratory component elementary nursing physical meet chemistry requirement open 
4115,"('ValpoCut.pdf', 'BIO 151')",human anatomy physiology 3+3 introductory nature cells tissues cell division human genetics system system special senses chemical control laboratory component partial natural nursing physical prerequisite 
4116,"('ValpoCut.pdf', 'MATH 110')",quantitative reasoning see paragraph placement weeks assist developing fundamental mathematical concepts processes coursework combination collaborative problem algebraic building on-line tutorials mastery algebraic content realm intermediate algebra completion placement higher quantitative across requirement sciences counted toward mathematics mathematics 
4117,"('ValpoCut.pdf', 'NS 102')",indiana 2+3 poses questions earth systems together produce physical landscape scientific questions human landscape problem explores questions among atmosphere water geology examines local environment regional global contexts considering questions change shapes environment past into future throughout scientific concepts methods basic scientific literacy order landscape intended non-science partial natural laboratory component prerequisite 
4118,"('ValpoCut.pdf', 'NS 103')",practical time 2+3 interdisciplinary laboratory designed train scientific method river site field observations survey river discover factors then improvements discussions finding community partners permitting learning philosophy guides ends fieldwork suited taught summer lectures laboratories fieldwork p.m 
4119,"('ValpoCut.pdf', 'NS 104')",principles evolution 2+2 introduction evolutionary principles mutation genetics speciation evolutionary theory eugenics discussed intended non-science partial natural laboratory component 
4120,"('ValpoCut.pdf', 'NS 105')",2+3 introduces biodiversity uses platform discuss important biological principles life importance lab focuses basic identification behavior experiments intended non-science partial natural laboratory component prerequisite math 110 placement higher 
4121,"('ValpoCut.pdf', 'NS 190')",natural 1-3 selected interdisciplinary natural sciences prerequisite consent 
4122,"('ValpoCut.pdf', 'NS 490')",physics chemistry chemistry chemical society provides opportunities interested chemistry cooperative qualified combine chemical research professional site traditional campus although program probably extend beyond four cooperating employer receive toward chemistry six earned cooperative applied toward minimum chemistry program limited availability suitable cooperating companies junior senior chemistry completed 
4123,"('ValpoCut.pdf', 'CHEM 490')",scientific 
4124,"('ValpoCut.pdf', 'PHYS 490')",exploration scientific involving principles assumptions scientific various scope limitations illustrations historical case scientific revolutions ethical moral between personal professional lives prerequisite junior senior standing philosophy requirement 
4125,"('ValpoCut.pdf', 'CC 300')",christ offers seminars dealing themes intellectual cultural spiritual importance interdisciplinary nature seminars colleges seminars focused historical periods limited recent titles literature scientific consumer culture media culture asia human rights politics ethics law abraham lincoln civil war identities devil problem theology literature christianity medical faith 
4126,"('ValpoCut.pdf', 'ART 101')",ancient medieval survey prehistoric gothic period field trip fine performing component 
4127,"('ValpoCut.pdf', 'ART 102')",modern completion sciences leads bachelor intended background possible b.a program state approval schedules schedules advisor prior beginning teach early possible appropriate advisor state 
4128,"('ValpoCut.pdf', 'ART 311')",/511 theory 1-4 investigation periods visual included historical issues contemporary symbolism global field trip provided different fine performing component 
4129,"('ValpoCut.pdf', 'ART 318')",european themes 19th european fine performing component prerequisite junior standing approval chair 
4130,"('ValpoCut.pdf', 'ART 321')",/521 architecture survey painting sculpture building beginning earliest settlements virginia new england several areas focus integrated field trips museums architectural landmark buildings placed colonial modern architecture realism modernism abstraction fine performing component museum 
4131,"('ValpoCut.pdf', 'ART 210')",museum introduces practices museums collection maintenance museum duties director discussion texts museum operations careers museums field fine performing component digital studio 
4132,"('ValpoCut.pdf', 'ART 121')",drawing 0+6 basic fundamentals drawing various media field trip fine performing component 
4133,"('ValpoCut.pdf', 'ART 130')",introduction design 0+6 introduction visual language materials studio elements principles organization materials paint collage plaster etc field trip fine performing component 
4134,"('ValpoCut.pdf', 'ART 132')",introduction design digital media 0+6 introduction basic elements principles digital media basic familiarity adobe photoshop adobe media field trip fine performing component 
4135,"('ValpoCut.pdf', 'ART 151')",0+6 basic processes hand building field trip fine performing component 
4136,"('ValpoCut.pdf', 'ART 152')",advanced 0+6 advanced problems formation opportunities field trip prerequisite 
4137,"('ValpoCut.pdf', 'ART 162')",photography 0+6 introduction techniques photography working field trip fine performing component 
4138,"('ValpoCut.pdf', 'ART 163')",introduction digital photography 0+6 introduction digital photography images made seen valued working digital field trip fine performing component 
4139,"('ValpoCut.pdf', 'ART 215')",0+6 basic familiarity various methods original pictorial focus primarily generated covered specifically made concepts particular projects fine performing component 
4140,"('ValpoCut.pdf', 'ART 221')",painting 0+6 problems painting media theory composition field trip fine performing component 
4141,"('ValpoCut.pdf', 'ART 222')",painting 0+6 continuation 221 increased concentration individual interests field trip prerequisite 
4142,"('ValpoCut.pdf', 'ART 227')",drawing 0+6 intermediate drawing human placed technical conceptual issues involved representation human media field trip fine performing component 
4143,"('ValpoCut.pdf', 'ART 230')",provides introduction graphic design solutions content illustration charts graphs related page layout procedures prior computer fine performing component 
4144,"('ValpoCut.pdf', 'COMM 230')",graphic design 
4145,"('ValpoCut.pdf', 'ART 251')",sculpture 0+6 problems forming sculptural statements various materials techniques concrete casting welding etc field trip fine performing component 
4146,"('ValpoCut.pdf', 'ART 252')",sculpture advanced 0+6 advanced problems sculpture processes field trip prerequisite 
4147,"('ValpoCut.pdf', 'ART 262')",/562 advanced black white photography 0+6 advanced techniques black white photography medium large available working field trip prerequisite 
4148,"('ValpoCut.pdf', 'ART 290')",studio 0+6 specific interests faculty vary different prerequisite sophomore standing 
4149,"('ValpoCut.pdf', 'ART 324')",create video developing experimental techniques understanding function time medium collaboratively independently observe portion film video prerequisite 
4150,"('ValpoCut.pdf', 'COMM 324')",create video developing experimental techniques understanding function time medium collaboratively independently observe portion film video prerequisite 
4151,"('ValpoCut.pdf', 'ART 330')",advanced problems visual communications design commercial environment projects package publication design development field trip prerequisite 
4152,"('ValpoCut.pdf', 'COMM 330')",advanced problems visual communications design commercial environment projects package publication design development field trip prerequisite 
4153,"('ValpoCut.pdf', 'ART 331')",focuses wide web communication objectives functions operations advanced web design software integration digital video web content individual projects content components fine performing component prerequisite 
