,School,CourseID,Descriptions
372,WilliamJewell,REL 270 Religion in the Modern Age	(4 cr. hrs.) ,"Through the study of significant shapers of modern religious studies, students explore how human communities create and maintain worlds of meaning in response to experiences of the sacred. The ongoing significance of religion in the American, including African-American, context is given focused attention. Cross-listed as CTI 238. It is recommended that students enrolling in this course be eligible to take Level-II CTI courses."
373,WilliamJewell,"REL 272 Judaism, Christianity and Islam 	(4 cr. hrs.) ","This course examines separately the historical, ethical, cultic and political development of Judaism, Christianity and Islam. The study also explores the significant instances of intellectual and textual cross- fertilization that have shaped the development of these religions. Recommended prerequisite: REL 115. Cross-listed as CTI 239. It is recommended that students enrolling in this course be eligible to take Level-II CTI courses."
374,WilliamJewell,REL 375 Issues in the Study of Religion 	(4 cr. hrs.) ,"This seminar explores a selected topic of contemporary significance in religious studies, employing critical methods of investigation in order to develop skills as students of religion. Students will read and analyze texts appropriate for an undergraduate seminar in religion and employ such texts in the construction of an individual research paper. Students may repeat the course if different issues are studied. Prerequisites for majors: REL 110, 115, 270 and one other 200 level REL course or permission of the instructor; prerequisites for minors: REL 115 and completion of REL 110 and 200-level courses or permission of the instructor. "
375,WilliamJewell,SVL 301 Service Learning Internship 	(2 cr. hrs.) ,"This internship allows students to become engaged in community service pertaining to a social concern of their own choice. Interns will work directly with a nonprofit agency or organization toward fulfilling defined learning competencies for a minimum of 80 clock hours. Internships may also include certain overseas or domestic service learning trips. Students need to make appropriate arrangements to set up the internship during the previous semester. This course emphasizes reflecting, reading and writing about the internship experience. Prerequisites: SVL/ LSP 101, SVL/LSP 201 or permission of the instructor. [Students should contact the Nonprofit Leadership Association advisor to see if these internship hours can be counted toward the 300-hour internship requirement for Jewell’s Nonprofit Leadership Certificate Program.]"
376,WilliamJewell,NUR 101 So You Want to be a Nurse?	(1 cr. hr.) ,"This course is designed to answer the question: What is involved in a day in the life of a nurse? Students will gain knowledge about nursing roles, skills, knowledge and attitudes and gaining awareness of ethical principles and professionalism. "
377,WilliamJewell,NUR 202 Nursing Professionalism	(2 cr. hrs.) ,"This course is designed to promote students’ understanding of, and development in, the discipline of nursing. Students will gain knowledge of the historical perspectives, standards of practice, and current trends within nursing along with understanding of the Department of Nursing hallmarks. This course will examine leadership theory Corequisites or prerequisites: NUR 232 and 250."
378,WilliamJewell,NUR 211 Nutrition	(2 cr. hrs.) ,This course is designed to teach the basic principles of normal human nutrition and the application of these principles to the nutritional requirements at various developmental levels. This course is primarily for nursing majors. Prerequisites: CHE 113 or instructor consent.
379,WilliamJewell,NUR 221 Human Pathophysiology	(3 cr. hrs.) ,"This course is designed to apply knowledge of the fundamentals of human pathophysiological processes and responses across the lifespan. Prerequisites: BMS 126, 243 and 250 or equivalent."
380,WilliamJewell,NUR 242 Pharmacology	(3 cr. hrs.),"This course is designed to introduce major drug families and classifications. Students will learn pharmacodynamics, pharmacokinetics, therapeutic uses, adverse reactions, precautions and contraindications, nursing interventions and client education of selected drugs. Prerequisites: CHE 113, BMS 243 and BMS 250 or equivalent."
381,WilliamJewell,NUR 260 Independent Study in Nursing 	(1-6 cr. hrs.) ,The Department of Nursing supports independent study for credit that promotes in-depth exploration of and knowledge enhancement according to the student’s interest. Students may apply no more than three credit hours of independent study in nursing toward the Bachelor of Science degree. Sophomores with an interest in independent study should enroll in NUR 260. Prerequisite: Instructor consent. 
382,WilliamJewell,NUR 320 Adult Health I: Acute Conditions	(6 cr. hrs.) ,"This course is designed to help students understand and apply knowledge of nursing care for adults and families in acute care settings such as the medical surgical environment. Includes clinical and simulation experiences. Prerequisites: NUR 202, 221, 232 and 250. Corequisite (if not taken previously): NUR 242. Enrollment in NUR 320 requires simultaneous enrollment in NUR 320C (clinical). "
383,WilliamJewell,NUR 360 Independent Study in Nursing 	(1-6 cr. hrs.) ,The Department of Nursing supports independent study for credit that promotes in-depth exploration of and knowledge enhancement according to the student’s interest. Students may apply no more than three credit hours of independent study in nursing toward the Bachelor of Science degree. Juniors with an interest in independent study should enroll in NUR 360. Prerequisite: Instructor consent.
384,WilliamJewell,NUR 390 Family Centered Nursing	(6 cr. hrs.) ,"This course is designed to help students understand and apply nursing care to childbearing families, children and women throughout the lifespan using biological, genetic, developmental, spiritual, cultural and social frameworks within the family system. Includes clinical and simulation. Prerequisites: NUR 221, 232, 242, 250 and 320. Enrollment in NUR 390 requires simultaneous enrollment in NUR 390C (clinical)."
385,WilliamJewell,NUR 422 Special Topics in Nursing	(2 cr. hrs.) ,"This course provides an in-depth discussion of current nursing topics. Examples of recent topics include core content analysis, global health and faith community nursing. Offered on an infrequent basis. Prerequisite: Instructor consent."
386,WilliamJewell,NUR 460 Independent Study in Nursing 	(1-6 cr. hrs.) ,The Department of Nursing supports independent study for credit that promotes in-depth exploration of and knowledge enhancement according to the student’s interest. Students may apply no more than three credit hours of independent study in nursing toward the Bachelor of Science degree. Seniors with an interest in independent study should enroll in NUR 460. Prerequisite: Instructor consent.
387,WilliamJewell,NUR 462 Population Health Nursing	(4 cr. hrs.) ,"This course is designed to apply principles of population health nursing, epidemiology and environmental science to health promotion and disease prevention. Students will apply levels of prevention in a variety of community settings working with individuals, families, aggregates and populations to provide culturally competent nursing care. Students will apply the nursing process to identify vulnerable culturally diverse populations. Includes clinical and simulation experiences. Prerequisites: NUR 202, 221, 232, 242, 250, 320 and 390. Enrollment in NUR 462 requires simultaneous enrollment in NUR 462C (clinical)."
388,WilliamJewell,NUR 480 Role Transition in Nursing	(4 cr. hrs.) ,"This course is designed to prepare the senior nursing student for a professional registered nurse position in the health care system. The course includes application of concepts of management and leadership, while exploring trends and issues in the profession of nursing. Students develop quality improvement projects that focus on improving nursing practice. Prerequisites: NUR 221, 232, 242, 250 and 320."
389,WilliamJewell,OXA 100 Introductory Seminar	(4 cr. hrs.) ,"An introduction to reading, interpretation, critical analysis, writing and discussion at the college honors level and in preparation for tutorial study. The subject matter may vary, but students will in all cases be engaged intensively, with significant critical analysis and writing. OXA 100 may substitute for CTI 102 in the College’s core curriculum. Prerequisite: acceptance into the Oxbridge Honors Program. Successful completion of the seminar is a prerequisite to tutorial study."
390,WilliamJewell,HIS 400	Senior Capstone Research Seminar (2),"A minimum of five 4-hour OXH tutorials taken while at Jewell, including OXH 495. Students must take at least one tutorial in each of the following fields: United States, Pre-Modern Europe, Modern Europe and Global. Students will choose one of the four fields for more focused study, which will include a supervised reading program and a senior research project carried out in consultation with the Coordinator of the major and relevant tutors. Students may use overseas study to develop their knowledge of the field and may be advised to gain expertise in an appropriate foreign language."
391,WilliamJewell,OXH 145/245/445 Modern Europe	(2 cr. hrs.) (4),This tutorial examines major developments in the history of Europe from the mid-nineteenth century to the early twenty-first. Topics covered may include liberalism and the Revolutions of 1848; industrialization and urbanization; the rise of bourgeois culture and society; Darwinism and the changing place of science; nationalism and the rise of Germany; European imperialism; the World Wars; Nazi Germany; the Russian Revolution and Stalinist Russia; the Great Depression; gender in European society; the post-1945 society and economy; the Cold War; challenges to the Soviet empire; the growth of the European Union.
392,WilliamJewell,OXH 151/251/451 The World Wars	(2 cr. hrs.) (4) ,"The tutorial examines the causes, circumstances, conduct and outcomes of World War I and World War II. Political and social history rather than military history is the primary focus. Ethical questions, comparisons and contrasts, and historiographical controversies that arise in the course of these wars are investigated."
393,WilliamJewell,OXH 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXH major.
394,WilliamJewell,OXQ 114/214/414 Moral Epistemology 	(2 cr. hrs.) (4) ,This tutorial asks students to consider the source of our moral judgments and the ways in which moral theory itself is shaped by our access to knowledge. To what extent do skepticism and relativism undermine the possibility of moral knowledge? Is moral knowledge attained through foundationalist or coherentist methods? Can it be patterned on natural science and scientific knowledge? Does the possibility that morality is socially constructed enhance or impair moral knowledge?
395,WilliamJewell,OXQ 115/215/415 Job	(2 cr. hrs.) (4) ,"This tutorial concerns the book of Job’s enduring and often interpreted perspectives upon the nature of God and humankind, and their complex relationship to each other, especially as that relationship is complicated by the suffering of humankind. The book of Job is examined from the perspectives of two major historical epochs, pre-modern and modern. In the pre-modern period, essays address ancient Near Eastern, Biblical, Hellenistic Jewish and Early Christian and Medieval Jewish and Christian perspectives. In the modern period, essays address historico-critical and literary interpretations of the book. The primary texts the tutorial treats include The Sumerian Job; The Babylonian Job; Biblical Job; The Testament of Job; Targum Job and J.B. (MacLeish)."
396,WilliamJewell,OXQ 119/219/419 Moral Psychology 	(2 cr. hrs.) (4) ,"This tutorial provides an understanding of the issues of moral psychology and the good, and of classical and, to a lesser extent, modern approaches to these issues. The tutorial examines intensively the most important canonical classical text, Aristotle’s Nicomachean Ethics, with attention to ancillary texts of Aristotle and to secondary exegetical and critical literature on Aristotle’s concept of moral psychology and the good. Modern approaches will address selective modern approaches in dialogue with Aristotle."
397,WilliamJewell,OXQ 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXQ major.
398,WilliamJewell,OXQ 423 Integration/Critique	(2 cr. hrs.) (4) ,"This tutorial integrates students’ studies in the major, addressing ways in which themes of ethics (theory and specific issues of individual good and justice) and moral epistemology intertwine in the Western tradition and critique that tradition."
399,WilliamJewell,OXQ 495 History of Ideas Synthesis 	(2 cr. hrs.) (4),"This tutorial integrates work in the distinct parts of the program, especially work in England, and prepares students for comprehensive examinations."
400,WilliamJewell,OXI 111/211/411 Moral Theory	(2 cr. hrs.) (4) ,An examination of the enduring concepts and principles of moral philosophy and an application of them to arriving at reasonable judgments concerning timely moral issues.
401,WilliamJewell,OXI 112/212/412 Moral Issues	(2 cr. hrs.) (4) ,"An intensive reading of, and preparing essays on, the classical and contemporary works that are well established as the most valuable for articulating moral issues and for evaluating the arguments in support of positions on them. A probing study of, and the development of moral positions on, the most timely moral issues."
402,WilliamJewell,OXI 125/225 Introductory Tutorial	(2 cr. hrs.) (4) ,The introductory tutorial will feature an integrated topic that raises an important set of arguments across the fields and subfields of the Institutions & Policy program. Each of the main faculty members will lead 3-4 weeks of inquiry. Students will conclude by writing a 15-20 page research essay on a topic of their choice under the guidance of a mentor.
403,WilliamJewell,OXI 260/460 History of American Law 	(2 cr. hrs.) (4) ,"A survey of the history of law in America from settlement to today, focusing on its development in the context of the society it was meant to serve."
404,WilliamJewell,OXI 271/471 Modern Russian Politics 	(2 cr. hrs.) (4) ,"Russian politics today is a product not only of historical forces, but of specific decisions made by political leaders in moments of great uncertainty, stress and crisis. The results have been mixed. Is the glass of democratic progress and modern economic development half full or half empty? This tutorial will explore this question and will acquaint the student with some of the key structures and forces driving Russian political development today. In so doing, the tutorial will also shed light on the crucial role that the state plays in modern societies."
405,WilliamJewell,OXI 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXI major.
406,WilliamJewell,OXI 423 Modern Macroeconomic Thought	(2 cr. hrs.) (4) ,Students will write essays on seven major schools of macroeconomic thought. They will begin by studying classical theory and Keynesian theory because these theories are the foundations from which more recent schools derive. Students will examine some attempts to integrate these two theories as well as schools that more fully develop each of these theories.
407,WilliamJewell,OXI 490 Thesis	(2 cr. hrs.) (4) ,"This tutorial provides an opportunity to acquire research skills. Students will learn how to use various types of library resources, how to use an outline to organize a lengthy research paper and how to write such a paper."
408,WilliamJewell,OXE 110 British Literature	(2 cr. hrs.) (4) ,This tutorial examines significant works of English literature from medieval to modern periods through a range of critical approaches and within their historical and cultural contexts.
409,WilliamJewell,OXE 220 United States Literature	(2 cr. hrs.) (4) ,"This tutorial examines canonical United States literary works from colonial to contemporary periods, interpreting these texts through a range of critical methodologies and attempting to discern significant movements and trends and aesthetic and technical developments that derive from and are influenced by particular historical contexts."
410,WilliamJewell,OXE 241 Global Literatures and Theory 	(2 cr. hrs.) (4) ,"This tutorial is a rigorous theoretical inquiry into global literatures in English translation, with an emphasis on literatures emanating from colonized and/or formerly colonized societies. In the course of its inquiries into global literatures, the tutorial engages in a sustained examination of contemporary theories and debates of the “global,” “post-coloniality,” and “empire.”The course, therefore, examines theoretical debates on – as well as the literary and aesthetic conventions and strategies through which global literatures map and re-map – questions of the nation, empire, (anti-)colonialism, “post-colonialism,” national struggle, history, decolonialization, the post- or trans-nationality, imperialism, identity, hybridity, otherness and sub-alterity, race, class, gender, the cultural politics of representation, power relations and the emerging “global” culture and social and economic relations."
411,WilliamJewell,OXE 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXE major.
412,WilliamJewell,OXE 489 Advanced Critical Theory	(2 cr. hrs.) (4) ,"This tutorial undertakes rigorous, critical and comparative examination of critical literary and cultural theory – that is, diverse conceptual methods of reading, interpreting and analyzing literary and cultural texts. Students will analyze and critically compare diverse frames of reading and analysis in a range of primary theoretical texts in, for example, liberal humanism, new criticism, new historicism, psychoanalysis, post-structuralism, feminism, Marxism, cultural materialism, transnationalism, cyber theories … . The tutorial places emphasis of critical and comparative examination of concepts that have become significant in contemporary critical theory: “theory,” “representation,” “author/ity,” “reading,” “pleasure,” “critique,” “discourse,” “ideology,” “culture,” “material reality,” “difference,” “alterity,” “supplementarity,” the “virtual,” “race,” “gender,” “class,” “aesthetics,” “politics,” … . In doing so, it addresses the cultural and conceptual assumptions of diverse theories, the historical conditions within which diverse theories have emerged, and the social consequences of different and conflicting modes of reading literature and culture."
413,WilliamJewell,OXE 490 Thesis	(2 cr. hrs.) (4) ,The thesis tutorial allows a student to pursue research into a literary topic of particular interest and to complete either a substantial research paper on that topic or two drafts of an honors project paper.
414,WilliamJewell,MUS 199 Recital Attendance**,Applied study: MUS 214 for each semester during the first year and either MUS 214 or 414 (depending on the recommendation of the applied instructor) each semester of residence thereafter
415,WilliamJewell,OXM 223/423 The Operas of Mozart 	(2 cr. hrs.) (4) ,"This tutorial will investigate the ways in which Mozart responded to the changes around him through his compositions of one particular genre–opera. By studying the thematic material, musical devices, cultural settings, vocal and instrumental styles the tutorial will reveal the elements of the classical style that are critical for understanding music history from that time forward."
416,WilliamJewell,OXM 232 Advanced Musical Analysis 	(2 cr. hrs.) (4) ,"This course allows students to quickly cover standard formal structures in music and then start to develop a series of papers or analysis projects, the size and scope of which are determined by the interests of the student in consultation with the tutor, that explore how to write effective and thought provoking music analysis. The initial study of formal structures and/or advanced analysis systems will take roughly the first third to half of the semester. The remaining time is then spent developing, drafting and finalizing the projects/papers selected by the student and tutor. This tutorial should be preceded by MUS 120 and 130 and is therefore more effectively taken in the second semester of the sophomore year or the first semester of the senior year. This tutorial may replace MUS 220 Structural Forms, which is otherwise required of all OXM majors."
417,WilliamJewell,OXM 240/440 Symphonic Literature 	(2 cr. hrs.) (4) ,"Study of significant orchestral literature, organized by historical periods. The student will examine the music (through the use of scores and recordings), investigate musical performance and style, relate the musical life of the day with the historical period and examine the life and works of selected composers."
418,WilliamJewell,OXM 250/450 Choral Conducting	(2 cr. hrs.) (4) ,"A tutorial based upon the acquisition of choral conducting skill and techniques, including gesture; vocal and choral tone; diction; rehearsal procedures; score study; and performance practice. Rehearsal and performance opportunities with campus ensembles are included."
419,WilliamJewell,OXM 270/470 Musical Composition 	(2 cr. hrs.) (4) ,This tutorial is designed to offer students in the Oxbridge Music program structured and supervised opportunity for the composition and arrangement of significant musical works.
420,WilliamJewell,OXM 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXM major.
421,WilliamJewell,OXM 495 Music Synthesis	(2 cr. hrs.) (4) ,"This tutorial is designed as the capstone course in the Oxbridge music program. Its primary goal is to help the student relate and consolidate the areas of music theory, history, literature and performance. In addition to synthesizing the material presented in the tutorials, it will also serve as a program of preparation for the comprehensive examinations in the program."
422,WilliamJewell,OXS 247 Protein Structure and Function	(2 cr. hrs.) (4) ,"Protein Structure and Function is an in-depth survey of proteins. Cells are comprised of molecules, and macromolecules called proteins that perform cell functions. Thus, proteins had to adapt to the special properties of water. The conversations will be directed toward addressing the following major question: “What determines the “Native” state of protein in its natural cellular environment?” Accordingly, we will begin the tutorial with a review of the properties of water. Then we will review the structures and properties of amino acids that are the “building blocks” of proteins. Proteins perform most cell functions. Hence, we will focus on protein structure and how changes in protein structure cause changes in protein function. We will emphasize interactions between protein molecules and small water-soluble molecules called ligands. Importantly, these interactions lead to changes in protein and therefore cell function. The laboratory section of the tutorial will cover techniques of protein visualization and protein function. Students will get a broad overview of laboratory techniques to monitor protein/protein interactions and how the correct structure and function are critical for cellular function and survival (Gel electrophoresis, Western blotting, Immunofluorescence techniques)."
423,WilliamJewell,OXS 250 Genes	(2 cr. hrs.) (4) ,"This is a comprehensive, in-depth study of prokaryotic and eukaryotic genetics through the use of textual material, primary and secondary sources, and problem sets. The tutorial covers the structure, function, regulation and manipulation of genes, as well as genomic analysis of DNA. The laboratory component exposes the student to the fundamental molecular genetic techniques such as molecular cloning, mutagenesis and manipulation of gene expression. Prerequisite: OXS 100."
424,WilliamJewell,OXS 281 Research Methodology I	(1 cr. hr.),The student will design an independent laboratory project under the mentorship of a faculty member. The student will work with the faculty advisor in order to master laboratory techniques needed for the research project. By the end of the semester the student will produce a written proposal of the research project in standard National Institutes of Health (NIH) grant proposal format.
425,WilliamJewell,OXS 282 Research Methodology II	(1 cr. hr.) ,The student will begin execution of the independent laboratory project proposed in OXS 281 under the mentorship of a faculty member. By the end of the semester the student will publicly present the proposed project and preliminary data in the format of a scientific poster.
426,WilliamJewell,OXS 300 Honors-Level Studies	(1-8 cr. hrs.) ,Studies carried out during the third year that are recognized as a part of the major because of their honors level but which do not sufficiently satisfy the criteria for tutorial or tutorial-like work. Prerequisite: Good standing as a junior in the OXS major.
427,WilliamJewell,OXS 430 Membranes and Signaling 	(2 cr. hrs.) (4) ,"The student will probe the nature of cellular membranes and signaling. This will include intensive studies of membrane structures and the functions those structures support. The student will do extensive reading, write weekly essays and complete problem sets, focused on several cellular membranes (plasma, nuclear, mitochondrial, etc.) and signaling pathways."
428,WilliamJewell,OXS 481 Research I	(1 cr. hr.),The student will continue to pursue completion of the independent laboratory project proposed in OXS 281 under the mentorship of a faculty member. By the end of the semester the student will orally present an overview of a peer-reviewed published primary research article and its relevance to the student’s own research.
429,WilliamJewell,OXS 482 Research II	(1 cr. hr.) ,The student will complete the independent laboratory project proposed in OXS 281 under the mentorship of a faculty member and collect and analyze all necessary data. The student will present the completed experiment as both a formal primary research paper and a public oral presentation.
430,WilliamJewell,OXS 495 Molecular Biology Synthesis 	(2 cr. hrs.) (4),"The framework provides a structure for the student to organize and synthesize concepts learned throughout the molecular Oxbridge tutorials and independent study, in preparation for comprehensive examinations. The written comprehensive exams will be in the format of a written thesis, focused on a topic in the realm of molecular biology. The oral comprehensive exam will be a public presentation of the written thesis and a closed oral defense of the synthesized ideas therein."
431,WilliamJewell,PHI 216	History of Western Philosophy II (4),Any fourth course at the 300 level or above or PHI 201 if taken by the end of the student’s second year.*
432,WilliamJewell,PHI 201 Introduction to Philosophy	(4 cr. hrs.) ,"A study of the philosophical quest for wisdom concerning such issues as the existence of God, the validity of religious faith, the nature of the self, the basis of knowledge, the justification of morality, freedom and determinism and political liberty. The course is designed to enable the students to develop skills in stating and defending their own positions on these questions. (Offered infrequently.)"
433,WilliamJewell,PHI 202 Ethics	(4 cr. hrs.),"An examination of the principal theories of moral philosophy, including utilitarianism, deontology and virtue ethics. Students read primary texts by Aristotle, Kant, John Stuart Mill, Hume and Rawls. Additional topics may include ethical relativism, absolutism, egoism, the nature of moral knowledge and the concept of the good."
434,WilliamJewell,PHI 215 History of Western Philosophy I 	(4 cr. hrs.) ,"An introduction to the history of Western philosophy, with a primary focus on metaphysics and epistemology. This course will acquaint students with Plato, Aristotle, Aquinas, Descartes, Kant and other thinkers who have been central to the development of philosophy and to the development of Western culture. Students will also learn the place of philosophers in their proper intellectual and historical context, and will come to understand the development of philosophical themes over time. Fall semester."
435,WilliamJewell,PHI 216 History of Western Philosophy II 	(4 cr. hrs.) ,"An introduction to the history of post-Kantian Western philosophy, with an emphasis on metaphysics and epistemology. This course will acquaint students with 19th and 20th century continental philosophers, including Hegel, Kierkegaard, Nietzsche and Sartre; pragmatist philosophers, including Pierce and James; early 20th century analytic philosophers, including Frege, Russell and Wittgenstein; and more recent analytic epistemology, including work by Quine. Most students will benefit from taking History of Western Philosophy I before History of Western Philosophy II. Spring semester."
436,WilliamJewell,PHI 331 Symbolic Logic	(4 cr. hrs.) ,"Symbolic logic is a rigorous introduction to formal logic. Topics covered include symbolization, syntax, semantics, derivations and meta-theory for both sentential and predicate logic, as well as applications in mathematics and philosophy. Course methodology includes lecture, discussion and a computer lab."
437,WilliamJewell,"PHI 339 Trust, Betrayal and Forgiveness 	(4 cr. hrs.) ","The course will inquire into the nature and value of trust, betrayal and forgiveness or, more generally, in the field of personal relationships, relation, perturbation and reconciliation. It will approach these topics through philosophical analysis and literary methods. Students will read and develop philosophical analyses of the key concepts and write scenarios (biographical, autobiographical, historical and/or imaginative) that implicate the three main themes. The scenarios will be critiqued for their adequacy in light of the demands of philosophical coherence, and the philosophical analyses will be critiqued in light of their capacity to deal with the nuances of the scenarios. This approach will be extended through reading and analyzing selected works of literature. Students will also consider the nature of relations of the methods, philosophical and literary, that are used for understanding and appreciating human relations. Cross-listed with CTI 215. It is recommended that students enrolling in this course be eligible to take Level-II CTI courses."
438,WilliamJewell,PHI 351-363 Seminars,"Intensive reading and discussion of problems, thinkers and movements in philosophy. As seminars are intended to advance a student’s knowledge and competence beyond the introductory level, it is recommended that students complete PHI 202 or PHI 215 before enrolling in a seminar. Two seminars are usually offered each semester."
439,WilliamJewell,PHI 351 Philosophy of Law	(4 cr. hrs.) ,"This course is an examination of the philosophical foundations of law and of the relationship of law to morality. Fundamental questions concerning the concept of law as presented in the natural law tradition, legal positivism, legal realism and critical legal studies will be considered. The course will also investigate the nature of legal reasoning and important normative issues including theories of justice, equality, the structure and content of rights, responsibility and punishment. Students will read classic works by Aquinas, Marx and Mill, as well as contemporary writings by Hart, Dworkin, Fuller and others. Philosophy of law will be of interest not only to students considering a career in law, but to anyone concerned with the nature, purpose, scope and justification of law."
440,WilliamJewell,PHI 352 Existentialism	(4 cr. hrs.),"Does life have meaning? What is the significance of death? What is human nature? This seminar examines existentialist philosophers’ answers to these fundamental questions. Students read both philosophical and literary work by philosophers such as Sartre, Camus and Beauvoir. Additional topics include human freedom and responsibility, God and meaninglessness, rationality and the absurd, and alienation and authenticity."
441,WilliamJewell,PHI 353 Environmental Ethics	(4 cr. hrs.) ,"This course will consider controversies in environmental philosophy and social policy, all of which are fundamentally related to the question of justice—justice between species, people and generations. Topics students will investigate include: the moral standing of animals, plants and ecosystems; property rights and environmental regulation; neoclassical and sustainable approaches to environmental economics; population growth and environmental degradation; ethical and economic considerations of future generations; and the environment and international security."
442,WilliamJewell,PHI 354 Business Ethics	(4 cr. hrs.),"This seminar provides students an opportunity to reflect on the application of ethical theory to business practice. Students will read philosophical essays, legal perspectives and case studies on a variety of issues related to business including: corporate social responsibility; the rights and obligations of employers and employees; discrimination and harassment in the workplace; the regulation of business; marketing; international business; and the protection of consumers, workers, investors and the environment from harm."
443,WilliamJewell,PHI 355 Asian Philosophy	(4 cr. hrs.),"A survey of philosophical movements in India, China and Japan with attention to religious and cultural implications and to chronological development. Philosophies considered include Hinduism, Confucianism and Taoism as well as Indian, Chinese and Zen Buddhism. Students will come to understand various Asian approaches to the nature of the cosmos, the nature of the self and the place of the self within that cosmos."
444,WilliamJewell,PHI 356 Philosophy of Knowledge	(4 cr. hrs.) ,"An examination of contemporary and historical approaches to questions about the nature, sources and limits of human knowledge. What is the role of doubt? Can we avoid error? How can we know we are right? Can we prove we are right? Drawing on readings from Plato to Kant, from Wittgenstein to Foucault, seminar participants will contemplate both the possibility that knowledge is a discovery of objective truth and the possibility that knowledge is a human construction."
445,WilliamJewell,PHI 358 Philosophy of Sex and Gender 	(4 cr. hrs.),"An introduction to feminist theory, focusing on the social construction of both male and female gender, and on the extent to which our scientific and other intellectual pursuits display the influence of gender preconceptions. Students will discuss these issues from a variety of perspectives, including liberal feminism, radical feminism, feminist analyses by women of color, psychoanalytic feminism and post-modern feminism. Cross-listed with CTI 288. It is recommended that students enrolling in this course be eligible to take Level-II CTI courses. Cross-listed as WST 358 for students seeking a minor in Women’s Studies. WST 358 will not meet a requirement of the major or minor in philosophy."
446,WilliamJewell,PHI 359 Postmodernism	(4 cr. hrs.) ,"An examination of post-modern theory in juxtaposition with philosophical and cultural modernity. Post-modern thinking, famously described by Lyotard as a “distrust of meta-narratives,” problematizes prevailing concepts of objectivity, truth and the nature of reality. Students will read and discuss works by such writers as Derrida, Foucault, Lyotard and Rorty. Of special interest not only to those studying philosophy, but also literature and religion."
447,WilliamJewell,PHI 360 American Philosophy	(4 cr. hrs.) ,"Do American contributions to philosophy evince a distinctive tone? Pragmatism, the sole philosophical movement originated and sustained entirely by Americans, is a focus of this seminar, which will also consider American contributions to logical positivism and analytic philosophy. Students will address the work of such philosophers as Peirce, James, Dewey, Quine, Sellars, Davidson and Putnam."
448,WilliamJewell,PHI 361 Philosophy of Religion	(4 cr. hrs.),"Christianity has been described as “a religion in search of a metaphysic.” This course will examine several different philosophical conceptions of reality and investigate their contributions to the history of Western ideas about God, human nature and the world. Included in this study will be classical philosophers such as Plato, Aristotle and Plotinus, as well as modern philosophers like Hegel and Whitehead."
449,WilliamJewell,PHI 362 Medical Ethics	(4 cr. hrs.) ,"This is a course in applied ethics focusing on a broad range of health care issues, including preventive health care, fair distribution of health care benefits and costs, the relationship between a patient and the health care professional, and patients’ rights. In the process of discussing these and other issues in a seminar setting, students are given the opportunity to deepen their understanding of basic normative concepts related to autonomy, utility, distributive justice, beneficence and non-maleficence. Cross- listed with CTI 281. Prerequisite: PHI 202 or instructor’s permission. It is recommended that students enrolling in this course be eligible to take Level-II CTI courses."
450,WilliamJewell,PHI 363 Modern Political Philosophy	(4 cr. hrs.),"Explores theories of the good and just society. Students will examine the origins of modernism from Machiavelli to Marx, the subsequent development of liberalism and various contemporary challenges posed by alternative visions such as Communitarianism."
451,WilliamJewell,PHI 451 Readings in Philosophy 	(1-4 cr. hrs.) ,"Students will read, discuss and critique philosophical scholarship on a focused topic, and will write a major paper examining issues in the relevant field."
452,WilliamJewell,PHI 490 Philosophy Research Capstone 	(4 cr. hrs.) ,"This course guides students in acquiring the skills necessary to produce a substantial, high-quality, independent work of undergraduate research in philosophy. Students will extend their capacity to analyze a narrowly defined problem in contemporary philosophical scholarship, will strengthen their ability to pursue independent research using recently published journal articles and monographs, and will combine these competencies in the construction of a research paper on a topic of their own choosing, with the goal of submitting the finished manuscript to an undergraduate conference or journal."
453,WilliamJewell,PHY 111 College Physics I	(4 cr. hrs.) ,"The general principles of mechanics, waves, sound and heat, with discussions of some practical applications. Intended primarily for students majoring in biology and for pre-health students. (This course will not apply toward the requirements of the physics major.) Fall semester."
454,WilliamJewell,PHY 112 College Physics II	(4 cr. hrs.),"The general principles of electricity, magnetism, light, optical instruments, atomic structure and nuclear physics with a discussion of some practical applications. Intended primarily for students majoring in biology and for pre-health students. (This course will not apply toward the requirements of the physics major.) Spring semester."
