,School,CourseID,Descriptions,Data Science Term
1528,NorthwesternSUPERTRIMMED,IEMS 307-0 Quality Improvement by Experimental Design ,Methods for designing and analyzing industrial experiments Blocking randomization multiple regression factorial and fractional factorial experiments response surface methodology Taguchi’s robust design split plot experimentation Homework labs and project Prerequisite 201 303 or equivalent IEMS 3100 Operations Research Survey of operations research techniques Linear programming decision theory stochastic processes game theory May not be taken for with or after 313 Prerequisites 201 or 202 GEN ENG 2051 or MATH 240 IEMS 3130 Foundations of Optimization Formulation and solution of applicable optimization models including linear integer nonlinear and network problems Efficient algorithmic methods and use of computer modeling languages and systems Homework exams and project Prerequisites EECS 111 GEN ENG 2051 MATH 230 sophomore standing IEMS 3150 Stochastic Models Fundamental concepts of probability theory modeling and analysis of systems having random dynamics particularly queueing systems Prerequisites 202 and concurrent enrollment in 303 GEN ENG 2051 IEMS 3170 DiscreteEvent Systems Simulation Computer simulation of discretechange systems subject to uncertainty Choice of input distributions development of models design and analysis of simulation experiments Miniprojects exams and computer labs Prerequisites 303 310 or 315 IEMS 3250 Engineering Entrepreneurship Overview of the entrepreneurial process from an engineering perspective Idea generation planning financing marketing protecting staffing leading growing and harvesting write startup business plans Lectures guest speakers and case studies Taught with ENTREP 325 may not receive for both courses Prerequisite 1 in accounting or finance such as CIV ENV 205 or BUS INST 260 IEMS 3400 Field Project Methods Use of field research methods to solve management problems Assignments focus on individual student projects define projects design field studies and pilot tests of data collection instruments and present results Prerequisite consent of instructor for who are not degree candidates IEMS 3410 Social Network Analysis The use of social network analysis to understand the growing connectivity and complexity in the world around us on different scales ranging from small groups to the World Wide Web How we create social economic and technological networks and how they enable and constrain attitudes and behaviors IEMS 3420 Organizational Behavior Manager’s view of tools available to recruit develop appraise compensate organize and lead a team going through change Application of psychological principles relating to human dynamics motivation teams power and organizational culture Engineering and Applied Science • Manufacturing and Design Engineering 239 Lectures guest speakers and exams Work experience recommended IEMS 3430 Project Management for Engineers A case study–based exploration of the body of project management knowledge Key topics include project scheduling risk management project leadership smallgroup dynamics project methodologies lifecycle concepts and project controls A Socratic approach is taken to exploring various case studies in the context of established and leadingedge projectmanagement concepts Prerequisites 303 and 342 recommended,"data collection, operations research, optimization, project management, research methods, simulation"
1529,NorthwesternSUPERTRIMMED,IEMS 345,0 Negotiations and Conflict Resolution for Engineers Highly interactive casestudybased exploration of the field of negotiation and dispute resolution Simulated negotiations and disputes ranging in complexity from singlepartysingleissue to multipartymultiissue cases that illustrate integrative negotiation techniques Also dispute resolution techniques in the context of typical industrial situations Prerequisites 303 and 342 recommended IEMS 3650 Analytics for Social Good Challenges and opportunities in using analytics to pursue social good Application of dataanalysis and decisionmaking tools and frameworks to such case studies as disaster response and communitybased healthcare For juniors and seniors with interests in humanitarian and nonprofit operations IEMS 3730 Introduction to Financial Engineering Financial markets derivative securities risk management mathematical models in finance Foreign exchange debt equity commodity markets Investing trading hedging arbitrage Forwards futures options swaps exotic derivatives Models of price dynamics binomial model introduction to BlackScholes theory and Monte Carlo simulation Homework projects and guest speakers Prerequisite CIV ENV 205 IEMS 315 326 MATH 234 EECS 230 or equivalent or consent of instructor IEMS 3810 SupplyChain Modeling and Analysis Application and development of mathematical modeling tools for the analysis of strategic tactical and operational supplychain problems including facility location customer assignment vehicle routing and inventory management Related topics including the role of information and decision support systems in supply chains Homework exams and project Prerequisite 313,simulation
1530,NorthwesternSUPERTRIMMED,IEMS 382-0 Production Planning and Scheduling ,Applications of operations research methods to practical problems of production planning and inventory control Forecasting aggregate planning deterministic and stochastic inventory models MRP JIT variability scheduling in production and service systems Case studies homework and exams Prerequisites 202 310 or 313 IEMS 3830 Service Operations Management Exploration of service industries costreduction and serviceenhancement models location planning workforce scheduling yield management queuing analysis and callcenter management Prerequisites 313 315,"operations research, research methods"
1531,NorthwesternSUPERTRIMMED,IEMS 385-0 Introduction to Health Systems Management ,Health systems lean concepts patientflow analysis inference and datadriven knowledge generation decisions and change Forecasting operations and optimization of health resources Prerequisites 303 313 IEMS 3900 Systems Management Introduction to systems problems and methods Smallgroup development of potential classwide projects to be carried out the following quarter Identifying projects team skills presenting plans and proposals IEMS 3920 Systems Project Management Project management methods applied to analysis and design of a complex realworld system Selection and implementation of a single classwide project Planning organizing staffing directing and controlling working with clients and stakeholders Prerequisite junior standing IEMS 39312 Industrial Engineering Design Project 1 Case studies and smallscale projects involving application of operations research techniques to complexdecisions problems Mathematical modeling optimization and policy analysis in public and privatesector systems Written and oral presentations of analyses Prerequisites 313 315 concurrent enrollment in 317 and senior standing 2 Largescale openended team projects from selected fields of industrial engineering Systems approach requiring establishment of objectives and criteria analysis and synthesis of alternatives feasibility tradeoffs testing and evaluation Written and oral reports Prerequisite 3931 IEMS 3950 Special Topics in Industrial Engineering Topics suggested by or faculty members and approved by the department IEMS 3990 Independent Study Independent study on an industrial engineering topic supervised by a faculty member,"operations research, optimization, project management"
1532,NorthwesternSUPERTRIMMED,DSGN 297-0 Intermediate Topics in Engineering Design ,5 units Topics suggested by and faculty and approved by the institute DSGN 3050 HumanCentered Service Design Design of new or improved services that tap deeply into people’s needs for connectedness belonging and autonomy Project outcomes may include organizational structures service designs and designed products Prerequisite 1061 or 208 DSGN 3060 User Experience Design Handson covering the full range of user experience design from screenbased experience to interaction with physical products to endtoend environment design Prerequisite 1061 or 208 DSGN 3080 HumanCentered Product Design Projectbased focusing on user needs observational methods brainstorming prototyping business models and Engineering and Applied Science • Materials Science and Engineering 241 the social and engineering concerns for product design Prerequisite 1061 or 208 DSGN 3200 Introduction to Industrial Design Process of product development from an industrial design perspective DSGN 3250 Rendering SolidWorks Focus on how to use surfacing multibody solids sweep and loft features and the photorealistic rendering capabilities of SolidWorks for conceptual development and presentations Prerequisite DSGN 240 or CAD equivalent or consent of instructor Adobe Photoshop basics helpful but not required DSGN 3450 ComputerAided Manufacturing NX 5 units CAM using the NX manufacturing environment to program machining operations for CNC milling Operations tool generation and proper manufacturing geometries Final project involving design and manufacture gcode generation and CNC with emphasis on design for manufacturing considerations Prerequisite 245 DSGN 3460 Design for Fabrication NX Part design from manufacturing setup and gcode generation to proper machine operation and manufacturing Final project involving design and CNC manufacturing of a part outside of class time Prerequisite 345 DSGN 3480 Rapid Prototyping 5 units The landscape of additive manufacturing processes and the operation of modern RP and reverse engineering equipment Prerequisites 245 246 or consent of instructor DSGN 3500 Intellectual Property and Innovation The critical role of engineers in the inventioncreative process and of technologists in wealth creation Prerequisite senior standing or consent of instructor DSGN 3600 Design Competition Undergraduate teams compete in McCormick’s annual autonomous robot contest Work begins winter quarter teams must pass a qualifying milestone to register for in quarter may register for this no more than twice DSGN 3700 Portfolio Development and Presentation Creation of design projects that showcase engineering work and further career goals The portfolio physically presents a story that embodies its creator’s goals DSGN 3710 Communicating Complex Data 5 units Best practices in creating graphs tables and diagrams to communicate complex technical data clearly and powerfully Emphasis on display of complex data as evidence in support of effective arguments DSGN 3750 Data as Art Information visualization across multiple disciplines DSGN 38012 Industrial Design Projects I II Design thinking usercentric principles of design and DFM Industrial design project for personal portfolio development Concept ideation and sketching use of discovery research and data visualization problem framing and prototyping design for manufacturing Keyshot rendering rapid prototyping Prerequisite 320 or both 220 and 240,"data visualization, user experience"
1533,NorthwesternSUPERTRIMMED,JOUR 340-0 Innovation in Journalism and Technology ,interested in journalism or computer science work together to conceive and build new kinds of tools and technology for distributing and consuming news and information JOUR 3410 Journalism in a Networked World Network science behind today’s media workings How people find and share content on the web Practical skills in using web analytics tools searchengine optimization techniques and social media strategies,optimization
1534,NorthwesternSUPERTRIMMED,IMC 305,0 Message Strategy and Persuasive Communications Development of message strategies for communicating with audiences Understanding audiences persuasion development and execution of brand communications Handson exercises in writing creative briefs and using digital and social media Prerequisites for nonMedill 303 and admission to IMC Certificate Program for Medill JOUR 301 IMC 3060 Strategic Communications Development and execution of communications strategies and relationship building with employees the news media government investors and the public Outlets include traditional print and broadcast media and contemporary channels including blogs social media platforms and emerging technologies Exercises in written communications Prerequisites for nonMedill 303 and admission to IMC Certificate Program for Medill JOUR 301 IMC 3070 Digital Social and Mobile Marketing Focus on the tools methodologies and programs used by companies to develop justify deploy and measure their social and mobile marketing programs Development of complete social marketing programs for actual companies using bestofbreed social monitoring web analysis social marketing systems blogs Twitter Google Plus LinkedIn and other tools Prerequisites 303 and admission to IMC Certificate Program IMC 3080 Marketing Models Quantitative models for marketing and communications Multivariate statistical methods such as factor and cluster analysis and marketing models including regression discrete choice models and timeseries analysis Handson experience in handling data types using SPSS to conduct analysis interpreting results and providing recommendations Prerequisites 303 and admission to IMC Certificate Program IMC 3090 Entertainment Marketing Strategic and tactical use of entertainment gaming and other brand engagement programs in integrated marketing communications The role entertainment plays in the lives of consumers How entertainment brands are built and how managers use entertainment marketing and communications to achieve brand objectives The business and financial scope of the entertainment industry including the success and financial return of marketing programs Prerequisites 303 and admission to IMC Certificate Program IMC 3100 IMC Law Policy and Ethics Legal and ethical issues and the policy side of communications media and marketing Media law First Amendment protection of commercial speech contracts intellectual property privacy and ethics Prerequisites for nonMedill 303 and admission to IMC Certificate Program for Medill JOUR 301,data types
1535,NotreDameSUPERTRIMMED,BI 419 Limnology in the Field        1 cr.  ,One threehour laboratory weekly Application and investigation of the physical chemical and biological aspects of aquatic habitats provide training in basic limnological methods for data collection and analysis,data collection
1536,NotreDameSUPERTRIMMED,BI 466 Research Methods Laboratory       2 cr.  ,Laboratory covering application of research design execution data analysis and presentation,data analysis
1537,NotreDameSUPERTRIMMED,BU 375 Marketing Research        3 cr.  ,Fundamentals of collection analysis interpretation presentation and application of data for the solution of marketing problems Survey research and experimental design with emphasis on problem definition research design primary and secondary data collection sampling statistical analysis and decision making are presented Prerequisites BU 230 MA 221,data collection
1538,NotreDameSUPERTRIMMED,BU 386 Operations Management       3 cr.  ,Examines the processes used by a company to produce and distribute valuable products and services to its customers Operations management appraises the methods that aid in management decisionmaking topics addressed are strategy and value capability capacity supply chain quality tools inventory management project management and value creation Prerequisite BU 235,project management
1539,NotreDameSUPERTRIMMED,BU 425 Project Management        3 cr.  ,Exploration of Project Management through case studies and projects This examines both the technical and behavioral aspects of project management will participate in project teams throughout the semester Prerequisite junior standing,project management
1540,NotreDameSUPERTRIMMED,BU 435 Business and Government       3 cr.  ,An historic as well as current investigation into the roles and relationships between business enterprises and the governmental sector Governmental regulation and regulatory bodies related to business antitrust and other related topics are presented Emphasis is placed on the strategic importance of social responsibility and ethics Issues include sustainability community relations and the global environment Prerequisites BU 240,enterprises
1541,NotreDameSUPERTRIMMED,CH 226 Science for Living Laboratory       1 cr.  ,One threehour laboratory period weekly Development of an understanding of the experimental nature of science and an introduction to data analysis and scientific reporting,data analysis
1542,NotreDameSUPERTRIMMED,CH 466 Research Methods Laboratory      2 cr.  ,One threehour laboratory period weekly Laboratory covering application of research design execution data analysis and presentation,data analysis
1543,NotreDameSUPERTRIMMED,"IS 340   Security, Ethics, and Intellectual Property    3 cr.  ",In this case studybased will examine the context implications and mechanics of information systems security at both the micro individual system and network and macro enterprise levels In addition ethical considerations of information technology and its use in modern enterprises will be investigated as well as the growing issue of intellectual property rights and responsibilities Prerequisite BU 235,enterprises
1544,NotreDameSUPERTRIMMED,IS 350   Database Management Systems     3 cr.  ,A study of problems in managing data as a valuable resource of an organization Topics include data structures data models hierarchical network inverted relational database management systems database administration data dictionaries database design and issues related to data management ownership integrity sharing security privacy Exposure to microcomputer database management systems Prerequisites IS 222 IS 260 and IS 310,data management
1545,NotreDameSUPERTRIMMED,MA 463 Numerical Analysis II        3 cr.  ,Matrix computations and solutions of linear equations iterative solutions of systems of equations computer methods of optimization and simulations Prerequisite MA 280 and MA 363,optimization
1546,NotreDameSUPERTRIMMED,NR 391 Nursing Informatics                    3 cr. ,This is designed to examine computer technology and health information systems by successfully managing data information knowledge and technology to provide safe and effective patient care The utilization of tools databases Internet and the World Wide Web is explored to further enhance the quality of patient care and inform practice decisions A focus on data management telecommunication legal and ethical issues and educational applications are discussed within the and how they impact nursing administration evidence based research as well as the future of nursing Actual problemsolving computer competencies and webbased projects will be emphasized and how they can be used to improve the efficiency of the nursing care delivery system Prerequisites NR 300 for RNBSN program Junior or Senior standing for prelicensure BSN,data management
1547,NotreDameSUPERTRIMMED,NR 391 Nursing Informatics                    3 cr. ,This is designed to examine computer technology and health information systems by successfully managing data information knowledge and technology to provide safe and effective patient care The utilization of tools databases Internet and the World Wide Web is explored to further enhance the quality of patient care and inform practice decisions A focus on data management telecommunication legal and ethical issues and educational applications are discussed within the and how they impact nursing administration evidence based research as well as the future of nursing Actual problemsolving computer competencies and webbased projects will be emphasized and how they can be used to improve the efficiency of the nursing care delivery system Prerequisites NR 300 for RNBSN program Junior or Senior standing for prelicensure BSN,data management
1548,NotreDameSUPERTRIMMED,PY 307 Behavioral Science Research Methods    4 cr. ,This provides with an introduction to the research methods most commonly used in the behavioral sciences Also emphasis will be placed on the ethical issues involved in human subject research An important aspect of the is getting prepared to read academic peerreviewed journal articles and to write an APA style research proposal or research report Prerequisites PY 201 PY 202 PY 222 Student learning outcomes 1 2 3 4,research methods
1549,NotreDameSUPERTRIMMED,"PY 495 and 496: Senior (fall and spring semesters, respectively) ",This provides the student with practical experiences and training regarding the entire research process in the science of psychology To this end the student will learn about and if shehe is advanced enough participate in the design of research studies literature searches for these research studies data collection and analysis write up and publication at conferences The student can earn authorship on conference publications if shehe is sufficiently involved in the project as per American Psychological Association APA guidelines Furthermore the student learns how to apply to graduate degree programs after the conclusion of their studies at Notre Dame College Prerequisites Psychology major and practicum instructor permission Student learning outcomes 1 2 3 4 5,data collection
1550,WilliamJewellSUPERTRIMMED,BIO 453 Ecology	(4 cr. hrs.),The study of ecological principles and how they relate to population community and ecosystem ecology Application of principles to specific problems will be emphasized Field work will include investigation of ecological principles as well as independent data collection and statistical analysis Saturday field trips or trips covering several days may occur Prerequisite BIO 133 of evennumbered years,data collection
1551,WilliamJewellSUPERTRIMMED,BUS 315 Financial Management	(4 cr. hrs.) ,This is designed to introduce the general business student to the world of finance Anyone involved with the management of a business needs to have a basic understanding of business finance The covers a variety of basic financial concepts including the time value of money asset valuation and risk and return in order to provide a framework for making rational business decisions will learn to analyze and prioritize business opportunities and budget for capital expenditures and gain an understanding of financial planning and forecasting through analysis and simulation tools This will draw upon statistical concepts to assess and analyze financial decisionmaking Prerequisites ACC 111 BUS 202 ECO 202 Junior standing is required,simulation
1552,WilliamJewellSUPERTRIMMED,ECO 326 Econometrics	(4 cr. hrs.),This covers the statistical tools needed to understand and conduct economic research Topics include the nature of econometrics and economic data the simple regression model multiple regression analysis inference multiple regression analysis with qualitative information binary variables heteroscadasticity specification and data issues and instrumental variables will use actual economic data to test economic theories by estimating economic models Overall this will provide with necessary skills to conduct their own empirical research by focusing on appropriate use of data specification and estimation of econometric models Prerequisites CTI 109 ECO 101 ECO 202 ECO 307 ECO 308,econometrics
1553,WilliamJewellSUPERTRIMMED,CHE 406 Instrumental Analysis	(4 cr. hrs.),The develops a basic understanding of the theory of instrumental analysis as well as demonstrates via handson experience the importance of instrumental methods to the modern chemist A primary concern in the is development and application of the fundamental principles of an instrumental method and its general theory will not only learn the analytical application of instruments but will also use the instruments to collect significant chemical data This latter feature of the ensures that acquire a sound knowledge of the chemical principles involved in the measurement and aids in selecting the most appropriate conditions for an analysis Topics covered include computer interfacing and data analysis spectroscopy chromatography and electrochemistry Prerequisite of C– or better in CHE 206 semester of evennumbered years,data analysis
1554,WilliamJewellSUPERTRIMMED,COM 368 Communication Research Methods	(4 cr. hrs.) ,An introduction to communication research methods Includes an advanced examination of communication theory will complete a research proposal to be carried out in COM 400 or COM 410 should complete this the semester prior to enrolling in COM 400 or 410 Prerequisite COM 215,research methods
1555,WilliamJewellSUPERTRIMMED,CVE 350L Structural Analysis Laboratory 	(1 cr. hr.) ,Analysis of statically determinate and indeterminate beams frames and trusses with a focus on the application of classical and computerbased methods Introduction to modeling structural systems limit states constraints and structural optimization and design,optimization
1556,WilliamJewellSUPERTRIMMED,HIS 341 Britain and Its Empire	(4 cr. hrs.),In the 1920s Great Britain claimed a quarter of the territory on earth as its empire “on which the sun never set” This will examine how a small kingdom on the northwest coast of Europe acquired this and then lost it The time frame is from the early 17th century when the English took a toehold in North America to the late 20th century as Britain ended its imperial claims The mix of topics may include Britain and colonial America Britain India and the Raj the Scramble for Africa Formal and Informal Empire Empire and the world wars Gandhi and Indian Independence Retreat from Empire will have the opportunity to do indepth research into a particular colony or time period working with online and published primary sources as well as secondary materials It is suggested but not required that have taken HIS 104 World History II and HIS 200 or have experience in research methods before taking this,research methods
1557,WilliamJewellSUPERTRIMMED,DTS 150 Introduction to Data Science	(4 cr. hrs.),This provides an introduction to data science and the skills of data visualization modeling programming and statistics Through case studies and projects will begin to apply data science techniques will also explore the various fields that utilize data science,"data science, data visualization"
1558,WilliamJewellSUPERTRIMMED,MAT 440 Applied Mathematical Modeling	(4 cr. hrs.) ,will model and analyze real world problems and be able to communicate conclusions from the model The will study linear and nonlinear optimization models linear and nonlinear dynamic models and probability and statistical models Within the models will be able to discuss the limitations of the methods justify their model choices and assumptions and see how results of the model change with different assumptions Prerequisites DTS 190 MAT 202 and MAT 281,optimization
1559,WilliamJewellSUPERTRIMMED,COL 130 Information Research Methods 	(1 cr. hr.) ,This introduces to research methods applicable to an academic career at William Jewell and responsible participation in the wider scholarly community An understanding of how information is organized and efficiently located will be gained through the application of information seeking practices will critically analyze the credibility of a variety of information resources and gain skills to independently identify and select appropriate scholarly resources Citation styles ethical use of information and plagiarism will also be addressed Elective only,research methods
1560,WilliamJewellSUPERTRIMMED,NUR 250 Fundamentals of,Nursing and Health Care 4 cr hrs This introduces to foundational concepts of nursing care will develop an understanding and application of the nursing process to patient care Includes laboratory clinical and simulation experiences Corequisite NUR 232 Prerequisites BMS 243 and 250 and admission to the nursing program See admission criteria Enrollment in NUR 250 requires simultaneous enrollment in NUR 250L lab and NUR 250C clinical,simulation
1561,WilliamJewellSUPERTRIMMED,NUR 320 Adult Health I: Acute Conditions	(6 cr. hrs.) ,This is designed to help understand and apply knowledge of nursing care for adults and families in acute care settings such as the medical surgical environment Includes clinical and simulation experiences Prerequisites NUR 202 221 232 and 250 Corequisite if not taken previously NUR 242 Enrollment in NUR 320 requires simultaneous enrollment in NUR 320C clinical,simulation
1562,WilliamJewellSUPERTRIMMED,NUR 322 Concepts & Techniques,for Nursing Practice I 1 cr hr This is designed to develop skills and techniques for evidencebased nursing practice learn to care for patients with medical surgical needs and apply critical thinking skills needed to provide safe appropriate patient care Includes classroom laboratory and midfidelity simulation experiences Prerequisites NUR 221 232 and 250 Corequisites NUR 242 and 320,simulation
1563,WilliamJewellSUPERTRIMMED,NUR 390 Family Centered Nursing	(6 cr. hrs.) ,This is designed to help understand and apply nursing care to childbearing families children and women throughout the lifespan using biological genetic developmental spiritual cultural and social frameworks within the family system Includes clinical and simulation Prerequisites NUR 221 232 242 250 and 320 Enrollment in NUR 390 requires simultaneous enrollment in NUR 390C clinical,simulation
1564,WilliamJewellSUPERTRIMMED,NUR 402 Concepts & Techniques,for Nursing Practice II 1 cr hrThis is designed to help to continue developing skills and techniques for evidencebased nursing practice pertaining to orthopedic wound respiratory and cardiovascular resuscitation apply critical thinking skills to provide safe appropriate patient care This builds upon previous content from NUR 322 Includes classroom laboratory and midfidelity simulation experiences Prerequisites NUR 232 250 320 and 322 Corequisites NUR 412 NUR 442 NUR 462 or NUR 390,simulation
1565,WilliamJewellSUPERTRIMMED,NUR 462 Population Health Nursing	(4 cr. hrs.) ,This is designed to apply principles of population health nursing epidemiology and environmental science to health promotion and disease prevention will apply levels of prevention in a variety of community settings working with individuals families aggregates and populations to provide culturally competent nursing care will apply the nursing process to identify vulnerable culturally diverse populations Includes clinical and simulation experiences Prerequisites NUR 202 221 232 242 250 320 and 390 Enrollment in NUR 462 requires simultaneous enrollment in NUR 462C clinical,simulation
1566,WilliamJewellSUPERTRIMMED,PHY 320 Computer Programming,and Interfacing in LabVIEW 1 cr hrThe covers programming in LabVIEW for data acquisition and control Programming topics include loops conditional statements arrays data visualization and analysis and file outputs A sample control system is developed The LabVIEW VI library is used for GPiB communication to connect to a sample instrument Prerequisite PHY 214 or permission of the instructor,data visualization
1567,SmithSUPERTRIMMED,AST 224 FC24 Stellar Astronomy ,Discover the fundamental properties of stars from the analysis of digital images and application of basic laws of physics Extensive use of computers and scientific programming and data analysis in alternate years with 225 Prerequisites PHY 117 MTH 111 plus one astronomy class 4,data analysis
1568,SmithSUPERTRIMMED,AST 225 FC25 Galaxies and Dark Matter ,Discover the compelling evidence that most of the mass of a galaxy is dark matter based on analysis of orbital data stellar populations and basic laws of physics in a simulated research experience Interactive format includes computer simulations data analysis and confronting observations with theory Final projects explore the viability of dark matter candidates in alternate years with 224 Prerequisites PHY 117 MTH 111 plus one astronomy class 4,data analysis
1569,SmithSUPERTRIMMED,BCH 390 Biochemical Research Using Advanced Techniques ,Techniques for 2019 Proteomics This handson proteomics research will utilize stateoftheart mass spectrometry and proteomics techniques in student facultydesigned projects The lecture periods will be used for experimental design discussion of relevant literature and primers on mass spectrometry data analysis and other related topics as well as starting experimental protocols that require longer time periods The class is limited to 8 and requires Biochemistry 1 Prerequisites BCH 252 and 253 Enrollment limited to 8 by permission of the instructor N 4 Kalina Petrova Dimova Stylianos P Scordilis,data analysis
1570,SmithSUPERTRIMMED,BIO 207 Plant Physiology Laboratory ,The laboratory is a coursebased research experience addressing how plant physiology responds to climate change The Lyman Plant House provides the ideal setting for growing plants under real life climate change scenarios gain handson experience with sophisticated instrumentation and techniques used to measure microclimate plantwater relations gas exchange photosynthetic rate and respiration nutrient allocation and stable isotope variation Additionally will use RStudio for data visualization data exploration and data analysis N 1,"data analysis, data visualization"
1571,SmithSUPERTRIMMED,BIO 231 Genomes and Genetic Analysis Laboratory ,A laboratory designed to complement the lecture material in 230 Laboratory and computer projects investigate methods in molecular biology including recombinant DNA gene cloning and DNA sequencing as well as contemporary bioinformatics data mining and the display and analysis of complex genome databases Prerequisite BIO 230 should be taken concurrently N 1,data mining
1572,SmithSUPERTRIMMED,BIO 507 Seminar on Recent Advances and Current Problems in the Biological Sciences ,in this seminar discuss articles from the primary literature representing diverse fields of biology and present on their own research projects Journal articles will be selected to coordinate with departmental colloquia In alternate weeks present talks on research goals data collection and data analysis This is required for graduate and must be taken both years 2,"data analysis, data collection"
1573,SmithSUPERTRIMMED,BIO 207 Plant Physiology Laboratory ,The laboratory is a coursebased research experience addressing how plant physiology responds to climate change The Lyman Plant House provides the ideal setting for growing plants under real life climate change scenarios gain handson experience with sophisticated instrumentation and techniques used to measure microclimate plantwater relations gas exchange photosynthetic rate and respiration nutrient allocation and stable isotope variation Additionally will use RStudio for data visualization data exploration and data analysis N 1,"data analysis, data visualization"
1574,SmithSUPERTRIMMED,BIO 231 Genomes and Genetic Analysis Laboratory ,A laboratory designed to complement the lecture material in 230 Laboratory and computer projects investigate methods in molecular biology including recombinant DNA gene cloning and DNA sequencing as well as contemporary bioinformatics data mining and the display and analysis of complex genome databases Prerequisite BIO 230 should be taken concurrently,data mining
1575,SmithSUPERTRIMMED,BIO 334 Bioinformatics and Comparative Molecular Biology ,This focuses on methods and approaches in the emerging fields of bioinformatics and molecular evolution Topics include the quantitative examination of genetic variation selective and stochastic forces shaping proteins and catalytic RNA data mining comparative analysis of whole genome data sets comparative genomics and bioinformatics and hypothesis testing in computational biology We explore the role of bioinformatics and comparative methods in the fields of molecular medicine drug design and in systematic conservation and population biology Prerequisite BIO 132 or BIO 230 or BIO 232 or permission of the instructor Laboratory BIO 335 is strongly recommended but not required N 3,data mining
1576,SmithSUPERTRIMMED,BIO 335 Bioinformatics and Comparative Molecular Biology Laboratory ,This lab introduces the computational and quantitative tools underlying contemporary bioinformatics We explore the various approaches to phylogenetic reconstruction using molecular data methods of data mining in genome databases comparative genomics structurefunction modeling and the use of molecular data to reconstruct population and evolutionary history are encouraged to explore datasets of particular interest to them Prerequisite BIO 334 normally taken concurrently or permission of the instructor Enrollment limited to 14,data mining
1577,SmithSUPERTRIMMED,BIO 355 Ecophysiology ,explore the interaction between an organism’s physiology and its environment Topics include changes in climate and resources on physiological processes with a strong emphasis on plants Through understanding the physiology of the individual are able to understand the physiology of the ecosystem The lab includes field activities at the MacLeish Field Station where gain handson experience with sophisticated equipment There is a strong emphasis on using R studio for data analysis of large data sets become proficient in the art of data visualization data exploration and scientific presentations A in ecology organismal biology environmental science or permission of the instructor BIO 355 lecture BIO 356 lab must be taken concurrently Enrollment limit of 20 N 3,"data analysis, data visualization"
1578,SmithSUPERTRIMMED,BIO 356 Ecophysiology Laboratory ,explore the creative and artistic side of science through independent research projects that address worldpressing problems in Ecophysiology Projects will be based on large longterm publicly available datasets from worldrenowned field stations will use RStudio to become proficient in the art of data visualization data exploration and data analysis We explore how to make scientific presentations come alive and make research more palatable to the general public Additionally field trips to the MacLeish Field Station provide handson experience with sophisticated equipment BIO 355 must be taken concurrently Enrollment limited to 20 N 2,"data analysis, data visualization"
1579,SmithSUPERTRIMMED,CSC 231 Microprocessors and Assembly Language ,An introduction to the architecture of the Intel Pentium class processor and its assembly language in the Linux environment write programs in assembly and explore the architectural features of the Pentium including its use of the memory the data formats used to represent information the implementation of highlevel language constructs integer and floatingpoint arithmetic and how the processor deals with IO devices and interrupts Prerequisite 212 or permission of the instructor M 4,data formats
1580,SmithSUPERTRIMMED,CSC 390 Unsupervised Machine Learning ,This begins with a brief history of artificial intelligence AI and a roadmap of how the material in this fits into the overall field of AI During the first few weeks we cover some classical AI material such as rulebased expert systems Then we move on to a discussion of supervised vs unsupervised machine learning focusing on the latter Unsupervised learning seeks to uncover underlying structure in a dataset or system without the use of labeled data We explore unsupervised learning methods from a variety of angles including theory implementation application existing software and recent literature Throughout the we investigate a variety of datasets with an emphasis on “big data” ie natural language and biological datasets,"artificial intelligence, machine learning"
1581,SmithSUPERTRIMMED,DAN 540 History and Literature of Dance ,This seeks to expand the students’ knowledge of the literature in dance history and theory It prompts discussions of historiography writing research methods and cultural theory in dance studies The readings trace the development of critical dance studies since the 1990s by surveying the field’s foundational texts as well as recent scholarship These texts illuminate a variety of dance genres time periods and artists while theorizing the body movement choreography and performance from cultural social and ideological perspectives Additionally this cultivates skills in dance research and writing work in individual research projects throughout the semester 4,research methods
1582,SmithSUPERTRIMMED,ECO 240 Econometrics ,Applied regression analysis The specification and estimation of economic models hypothesis testing statistical significance interpretation of results policy implications Emphasis on practical applications and crosssection data analysis Prerequisites ECO 150 ECO 153 MTH 111 and either ECO 220 MTH 220 or MTH 291 M S 4,data analysis
1583,SmithSUPERTRIMMED,ECO 255 Mathematical Economics ,Review of mathematical techniques required for a rigorous study of economics Extensive instruction on applications of these techniques to economic problems will be provided Emphasis will be put on static and dynamic optimization and comparative statics Applications to microeconomics macroeconomics and financial economics will be discussed The prerequisites are ECO 250 ECO 253 MTH 211 and MTH 212 or permission of the instructor M S 4,optimization
1584,SmithSUPERTRIMMED,ECO 256 Topics in Applied Microeconomic Theory ,This prepares to understand and construct mathematical models for applied microeconomic analysis The covers both mathematical techniques and their economic applications Emphasis particularly on the use of constrained optimization and comparative statics to undertake positive and normative analysis of selected government policies Prerequisites MTH 111 112 211 212 and ECO 250 or permission of instructor M S 4,optimization
1585,SmithSUPERTRIMMED,EDC 237 Comparative Education ,In this are introduced to the field of comparative and international education survey general features of educational systems and examine key contemporary issues affecting educational policies practices and reforms in select countries They also explore a variety of theoretical approaches and research methods for understanding educational issues Issues examined in this include culture educational access quality and equity teacher professionalism educational reform and globalization Enrollment limited to 35 S 4,research methods
