,School,CourseID,Descriptions,Data Science Term
207,SmithSUPERTRIMMED,PYX 300 Poetry Concentration Capstone ,The undergraduate culmination of concentrator’s work in poetry this features a rigorous immersion in creative generation and revision Student poets write a chapbook manuscript with thematic andor stylistic cohesion rather than disparate poems as in prior workshop settings who choose one of the other strands—translation teaching book arts or writing about poetry—complete a project beyond the scope of prior coursework in their area with additional oversightadvice from faculty with relevant expertise when necessary Class is run as a seminar and includes discussion of the reading student presentations and peer critique Prerequisite PYX Gateways 140 ENG,arts
208,SmithSUPERTRIMMED,PSY 216 Colloquium: Understanding Minds ,We consider people’s understanding of their own and others’ mental states from a variety of perspectives comparative psychology neuroscience cognitive crosscultural and developmental The class analyzes and discusses primary psychological research on how such a “theory of mind” develops and the role it plays in social behavior and communication as well as what is known about the brain mechanisms that underlie it and individual variations in theory of mind development arising from cultural sensory and neurological differences Enrollment limit of 25 E N 4,plays
209,SmithSUPERTRIMMED,PSY 287 Colloquium: Abnormal Psychology: Evidence–Based Practice ,Indepth study of anxiety disorders examines research on the phenomenology etiology and treatment for selected anxiety disorders and clarifies the nature and quantity of evidence supporting the efficacy of current treatments Attention is devoted to the strengths and weaknesses of different research designs for answering specific questions about psychopathology and psychotherapy The highlights landmark studies and documents which treatments have been shown to be most effective for which types of patients Prerequisites PSY 100 PSY 202 and PSY 150 N 4,designs
210,SmithSUPERTRIMMED,NSC 314 Neuroendocrinology ,This investigates how the brain regulates the production and release of hormones as well as how hormones act on the brain to affect behaviors such as aggression affiliation parenting sexual behavior feeding and learning Concurrent enrollment in NSC 324 is recommended when both courses are Prerequisites NSC 210 and one of BIO 200 202 or 230 or permission of the instructor Enrollment limited to 20 N 4,production
211,SmithSUPERTRIMMED,ECO 224 Environmental Economics ,The economic causes of environmental degradation and the role that markets can play in both causing and solving pollution and resource allocation problems Topics include resource allocation and sustainability costbenefit analysis pollution standards taxes and permits public goods and common property resources Prerequisite ECO 150 S 4,play
212,SmithSUPERTRIMMED,ECO 395 Seminar: Topics in International Trade ,The globalization of the world economy has contributed to both boom and crisis This seminar explores selected topics relating to the increased openness of national borders to the flow of goods and services labor and real capital For 2017 the seminar will pay special attention to the impact of globalization on income inequality and national identity In particular we will examine whether international trade immigration and emigration play a significant role in the growth of income inequality both within and among nations over the past several decades and if they do what if anything might be done to attenuate or reverse these trends Prerequisites ECO 250 and one 200level in international economics or the equivalent S 4,play
213,SmithSUPERTRIMMED,REL 105 An Introduction to World Religions ,An exploration of the religious texts and practices of major traditions Hindu Buddhist Chinese Jewish Christian Islamic as well as those of smaller more localized communities Diverse forms of classical and contemporary religious experience and expression are analyzed through texts rituals and films as well as through fieldwork H 4,films
214,SmithSUPERTRIMMED,REL 171 Introduction to Contemporary Hinduism ,This is an introduction to the ideas and practices of contemporary Hinduism with an emphasis on how Hindu identities have been constructed and contested and how they have been mobilized in culture and politics Materials to be considered include philosophical writings ritual texts devotional poetry comic books legal treatises personal memoirs as well as ethnographic and popular films H L 4,films
215,SmithSUPERTRIMMED,REL 204 Blasphemy ,Commonly associated with premodern societies the term “blasphemy” has taken on new life in today’s technologicallyconnected world This examines the notion of blasphemy—its meanings the invisible boundaries it presupposes both in some of the world’s major religious traditions and in secular contexts and the different ways of seeing it often signifies Based on case studies it explores contemporary public uses of the term the competing understandings of the “sacred” it often assumes and the cultural and political challenges the term presents in a globalized society The considers the implications of the public charge of blasphemy in light of issues such as the religious and the secular humor and satire commodification and consumerism “insiders” “outsiders” and cultural appropriation art film and the sacred museum conservation and display free speech and human rights,film
216,SmithSUPERTRIMMED,REL 230 Jesus ,“Who do you say that I am” Reportedly posed by Jesus to his disciples this question remained no less relevant to future generations of his followers as well as their detractors and continues to challenge views of Christianity’s Christ to this day This examines some of the most prominent texts images and films that have informed understandings of Jesus over the past two millennia and have contributed to making Jesus one of the most wellknown yet controversial figures in history Open to firstyear H L 4,films
217,SmithSUPERTRIMMED,REL 270 Zen Buddhism and Japanese Culture ,The development of Buddhism and other religious traditions in Japan from prehistory through the 19th century Topics include doctrinal development churchstate relations and the diffusion of religious values in Japanese culture particularly in the aesthetic realm literature gardens tea the martial arts etc,arts
218,SmithSUPERTRIMMED,REL 280 South Asian Visual Culture ,How does one make sense of what one sees in South Asia What is the visual logic behind the production and consumption of images advertising and film This considers the visual world of South Asia focusing in particular on the religious dimensions of visuality Topics include the divine gaze in Hindu and Buddhist contexts the role of godposters in religious ritual and political struggle the printed image as contested site for visualizing the nation and the social significance of clothing as well as commercial films 4,"production, films, film"
219,SmithSUPERTRIMMED,RES 221 Intermediate Russian I ,The first half of a twosemester sequence practice all four language modalities reading listening writing and speaking The incorporates a variety of activities that are based on a range of topics text types and different sociocultural situations Authentic texts poems short stories TV programs films songs and articles are used to create the context for reviewing and expanding on grammar syntax and vocabulary Prerequisite RES 100Y or equivalent F 4,films
220,SmithSUPERTRIMMED,RES 222 Intermediate Russian II ,The second half of a twosemester sequence continue to practice all four language modalities reading listening writing and speaking The incorporates a variety of activities that are based on a range of topics text types and different sociocultural situations Authentic texts poems short stories TV programs films songs and articles are used to create the context for reviewing and expanding on grammar syntax and vocabulary Prerequisite RES 221 or equivalent F 4,films
221,SmithSUPERTRIMMED,RES 210 Environment and Ecology in Russian Culture ,How does a culture conceptualize its natural environment in aesthetic political and even religious terms and what does a landscape “mean” in this context This interdisciplinary explores how Russian writers filmmakers and artists have represented the vast territory comprising Imperial Russia the USSR and the Russian Federation from the Enlightenment to present In addition to considering how artistic production has reflected and shaped understanding of the Russian “anthropocene” we will compare these works with cultural production of the Western tradition The also explores initiatives to legislate and transform the Russian environment which often precipitated ecological and social disasters H L S 4,production
222,SmithSUPERTRIMMED,SOC 214 Sociology of Hispanic Caribbean Communities in the United States ,This communitybased learning surveys social science research literary texts and film media on Cuban Dominican and Puerto Rican communities in the United States Historic and contemporary causes and contexts of im migration settlement patterns labor market experiences demographic profiles identity formations and cultural expressions are considered Special attention is paid to both inter and intragroup diversity particularly along the lines of race gender sexuality and class are required to dedicate four 4 per week to a local communitybased organization In addition are required to enroll in SOC 309 Thursdays 7 to 930 Enrollment limited to 20 0–5,film
223,SmithSUPERTRIMMED,"SOC 270 Media, Technology and Sociology ",The mass media are an important social institution that reflects and shapes norms and values But the processes governing media production and reception are often taken for granted immersed as we are in a highly mediated social world where preconceived notions about the media and its effects hold sway This class will challenge conventional wisdom about how media and communication technologies work by critically exploring the history of media institutions assesing the medias powers of persuasion focusing on media as an occupation and examining the struggles over media representation by marginalized groups across traditional media and new digital platform Enrollment limited to 35 S 4,production
224,SmithSUPERTRIMMED,REL 171 Introduction to Contemporary Hinduism ,This is an introduction to the ideas and practices of contemporary Hinduism with an emphasis on how Hindu identities have been constructed and contested and how they have been mobilized in culture and politics Materials to be considered include philosophical writings ritual texts devotional poetry comic books legal treatises personal memoirs as well as ethnographic and popular films H L 4,films
225,SmithSUPERTRIMMED,ECO 211 Economic Development ,An overview of economic development theory and practice since the 1950s Why have global economic inequalities widened What economic policies have been implemented in the developing countries of Asia Latin America Africa and the Middle East in search of economic development what theories underlie these policies and what have been the consequences for economic welfare in these regions Topics include trade policy protectionism versus free trade financial policy industrial development strategies formal and informal sector employment women in development international financial issues lending balance of payments deficits the debt and financial crises structural adjustment policies and the increasing globalization of production and finance Prerequisites ECO 150 and ECO 153 S 4,production
226,SmithSUPERTRIMMED,ANT 267 Contemporary South Asia ,This introduces to the culture politics and everyday life of South Asia Topics covered include religion community nation caste gender and development as well as some of the key conceptual problems in the study of South Asia such as the colonial construction of social scientific knowledge and debates over “tradition” and “modernity” In this way we address both the varieties in lived experience in the subcontinent and the key scholarly popular and political debates that have constituted the terms through which we understand South Asian culture Along with ethnographies we study and discuss novels historical analysis primary historical texts and popular Bollywood and documentary film S 4,film
227,SmithSUPERTRIMMED,REL 280 South Asian Visual Culture ,How does one make sense of what one sees in South Asia What is the visual logic behind the production and consumption of images advertising and film This considers the visual world of South Asia focusing in particular on the religious dimensions of visuality Topics include the divine gaze in Hindu and Buddhist contexts the role of godposters in religious ritual and political struggle the printed image as contested site for visualizing the nation and the social significance of clothing as well as commercial films 4,"production, films, film"
228,SmithSUPERTRIMMED,POR 200 Intermediate Portuguese ,This will serve as a comprehensive grammar review with a focus on Brazilian media In addition to a grammar textbook we will be using several other sources to stimulate class discussion as well as to improve reading comprehension writing skills and vocabularybuilding in Portuguese including a selection of media forms and texts websites television radio and film Prerequisite POR 100Y or POR 125 or the equivalent F 4,film
229,SmithSUPERTRIMMED,POR 215 Portuguese Conversation and Composition ,This focuses on developing skills in both spoken and written Portuguese and is designed for who have already learned the fundamentals of grammar Topics for compositions class discussions and oral reports are based on short literary texts as well as journalistic articles music and film Enrollment limited to 18 Prerequisite POR 100Y POR 125 or POR 200 or permission of the instructor F 4,film
230,SmithSUPERTRIMMED,SPN 220 Contemporary Cultures in the Spanish-Speaking World ,This is a highintermediate that aims at increasing students’ ability to communicate comfortably in Spanish orally and in writing The explores an array of issues relevant to the Spanishspeaking world and prepares to think more critically and in depth about those issues with the goal of achieving a deeper understanding of the target cultures Materials used in the class include visual narratives film short stories poems plays and essays Enrollment limited to 18 per section Prerequisite SPN 200 or the equivalent,"film, plays"
231,SmithSUPERTRIMMED,SPN 230 Latin American and Peninsular Culture and Society ,Topics May be repeated once with a different topic Normally both and semesters Families in Spanish Cinema Concepts Theories and Representations This is an introductory in Spanish cinema with a focus on the representation of the family The objective is to understand how the concept of the family operates in society and how cinema reflects and shapes the cultural political economic and social understanding of what constitutes family Studying films from different periods the will offer an overview of amongst others the role of women and the family in Francoist Spain new LGBTQ families immigration and Spain’s plurinational identities and the deconstruction of the familystate in contemporary Spanish film It will also offer an introduction to Spain’s film industry Prerequisite SPN 220 or equivalent Enrollment limited to 19 E F L 4,"cinema, films, film"
232,SmithSUPERTRIMMED,SPN 240 From Page to Stage ,Topics May be repeated once with a different topic Argentina 2000–18 Searching From the Stage The phenomenon of theater as a form of resistance and the use of performance made by artists and activists as a way of political protest is something already seen during the era of military dictatorship in Argentina 1981 through Teatro Abierto Through the study of dramatic texts news articles and web blogs plus the application of actortraining methodologies we bring stories from page to stage for a final presentation in Spanish Performance strategies are used during the to enhance foreign language skills One of the goals of this is to develop the ability to speak in Spanish before an audience Fulfills the writing requirement for the major Prerequisites SPN 220 or equivalent No previous acting experience required Enrollment limited to 19 A F L 4,acting
233,SmithSUPERTRIMMED,SPN 241 Culturas de Espa ,A study of the Spain of today through a look at its past in art history film and popular culture The analyzes Spain’s plurality of cultures from the past relations among Jews Christians and Muslims to its present ethnic and linguistic diversity Highly recommended for considering Study Abroad in Spain Fulfills the writing requirement for the major Prerequisite SPN 220 or equivalent or permission of the instructor Enrollment limited to 19,film
234,SmithSUPERTRIMMED,SPN 246 Latin American Literature and Culture ,Topics May be repeated with a different topic Normally both and semesters Zapatismo Now Cultural Resistance on the “Other” Border This explores the social and cultural expression of Zapatismo from its initial revolutionary uprising in the Mexican indigenous borderlands of Chiapas on New Year’s Eve 1994 through its presentday global vision of an alternative world model Through close analysis of the movement’s diverse cultural media including communiqués radio broadcasts visual art web blogs and storytelling examine the role of media arts and literary forms in Zapatismo’s cultural and political philosophies as well as develop a broad understanding of Zapatismo’s influence in popular and indigenous social movements throughout Latin America and the global south taught in Spanish Prerequisites SPN 220 Enrollment limited to 19 F L 4,arts
235,SmithSUPERTRIMMED,ENG 291 Lakes Writing Workshop ,An intermediatelevel workshop in which writers develop their skills through intensive reading writing revising and critique Emphasis on narrative writing broadly defined to include a variety of genres depending on the interests of the current holder of the Lakes writing residency Topic changes annually Writing sample and permission of the instructor are required Enrollment limited to 12 Comedy y Cultura Your Humorous Life The student learns how to mine a unique humorous life adventure from their cultural identity and turn this distinct experience into a funny short story Weekly writing storytelling and performing exercises will allow the student to find their unique voice acquire the skills to read their story out loud emphasizing the comedy in their autobiographical work through their storytelling examine storytellers who use humor as their vehicles Michele Serros Adelina Anthony Monica Palacios Marga Gomez and more The class culminates in a public presentation of original short performances Writing sample and permission of the instructor are required L 4,performing
236,SmithSUPERTRIMMED,THE 100 The Art of Theatre Design ,The is designed to explore the nature of design in theatre and the visual arts study the elements of set costume lighting and sound design while looking at the work of some of the most influential designers past and present Especially designed for those with a limited background in theatre it involves discussions about assigned plays and projects as appropriate to the topic It is open to all but particularly recommended for firstyear and sophomores Enrollment limited to 16 A 4,"theatre, plays, arts"
237,SmithSUPERTRIMMED,THE 198 Theatre History and Culture: Ancient Greece to English Restoration ,This surveys the history of theatre drama and performance from Ancient Greece to the 18th century The main focus is on the theatres of Europe and their relationship to their respective cultures NonWestern issues in regards to Asian theatres are also discussed Lectures and discussions are complemented by video screenings of recent productions of some of the plays under consideration,"theatre, theatres, drama, productions, plays"
238,SmithSUPERTRIMMED,THE 199 Theatre History and Culture: 18th Century to the Present ,This surveys the history of theatre drama and performance from the 18th century to the present The main focus is on the theatres of Europe and the United States and their relationship to their respective cultures NonWestern issues in regards to African Australian and South American theaters is also discussed Lectures and discussions are complemented by video screenings of recent productions of some of the plays under consideration A H L 4,"theatre, theatres, drama, productions, plays"
239,SmithSUPERTRIMMED,THE 208 American Musical Comedy: From Gershwin to Sondheim ,The examines the roots of the American musical as a seminal theatrical form with its own distinctive venues and styles we pay particular attention to the sociocultural factors that made the American musical stage a locus for identityformation The history of the American musical is deeply intertwined with the assimilationist project particularly among JewishAmericans who were highly instrumental in its development The economics of theatrical production in the early 20th century along with the rise of a burgeoning middle class with time for leisure a new phenomenon gave rise to a “popular” form of musical theatre—the musical comedy—that was instrumental in creating what became “show business” A H L 4,production
240,SmithSUPERTRIMMED,THE 213 American Theatre and Drama ,This discusses issues relevant to the theatre history and practices as well as dramatic literature theories and criticism of 18th 19th and 20thcentury United States of America including African American Native American Hispanic American Asian American and gay and feminist theatre and performance Lectures discussions and presentations are complemented by video screenings of recent productions of some of the plays under discussion A H L 4,"theatre, productions, plays, theatre history"
241,SmithSUPERTRIMMED,THE 217 Modern European Drama 1870s–1930s ,The plays theatres and playwrights of the late 19th and early 20th centuries in Europe A leap from Büchner to Ibsen Strindberg Shaw Chekhov Wedekind and Gorky onwards to the widespread experimentation of the 1920s and earlier avant garde eg Jarry Artaud Stein Witkiewicz Pirandello Mayakovsky Fleisser early Brecht Special attention to issues of gender class warfare and other personalpolitical foci Attendance may be required at selected performances 4,"theatres, playwrights, plays"
242,SmithSUPERTRIMMED,THE 218 Modern European Drama 1930s–present ,Pioneering and influential contemporary theatre in Europe from the 1930s to the present The playwrights to be studied may include later Brecht Camus Sartre Anouilh Gombrowicz Carr Kirkwood Beckett Ionesco Genet Pinter Duras Handke Fo Havel Schimmelpfennig Page Mrozek Loher and Churchill Special attention to issues of gender class warfare and other personalpolitical foci Attendance may be required at selected performances,"theatre, playwrights"
243,SmithSUPERTRIMMED,THE 221 Rehearsing the Impossible: Black Women Playwrights Interrupting the Master Narrative ,Building on the legacy of Alice Childress Lorraine Hansberry Adrienne Kennedy and Ntozake Shange this explores the work of Pearl Cleage Lynne Nottage Suzan Lori Parks Anne D Smith and other playwrights who from the 1950s to the present go about reinventing the narrative of America We consider their theatricalartistic production in the context of black feminism As artists audiences and critics grapple with the enduring legacy of minstrel storytelling in the late 20th and early 21st centuries what wereare the particular artistic and intellectual challenges for these theatre artists What arewere their strategies missteps triumphs A H L 4,"theatre, playwrights, production"
244,SmithSUPERTRIMMED,THE 241 Staging the Jew ,Intensive study of selected plays and film from the US Israel and the Jewish diaspora examining the ways in which Jewish identity is rendered on stage Particular focus is given to texts by Jewish authors and their treatment of issues of authenticity and identity We draw on texts which challenge or interrogate prevailing intragroup definitions as well as those which offer positive and reinforcing viewpoints We look at religious and communal life in Yiddish plays from Eastern Europe plays of the Holocaust with emphasis on the ways rendering catastrophe has evolved assimilation and modernization in the US BlackJewish relationships explored on stage and selected texts on the Israeli experience as depicted from within Judaism L 4,"film, plays"
245,SmithSUPERTRIMMED,THE 316 Contemporary Canadian Drama ,Michel Tremblay and contemporary Canadian playwrights Emphasis on plays by and about women within the context of politicalpersonal issues of gender class race sexuality and cultural identity in English Canadian and French Canadian and Native Canadian drama of the past five decades Other playwrights explored are Judith Thompson George Walker Erika Ritter David French Rene Daniel DuBois Margaret Hollingworth AnneMarie McDonald Sally Clark Tomson Highway Hannah Moscovitch and Sharon Pollock A L 4,"drama, playwrights, plays"
246,SmithSUPERTRIMMED,"THE 319 Shamans, Shapeshifters and the Magic If ",To act to perform is to speculate with your body Theatre is a transformative experience that takes performer and audience on an extensive journey in the playground of the imagination beyond the mundane world Theatre asks us to be other than ourselves We can for a time inhabit someone else’s skin be shaped by another gender or ethnicity become part of a past epoch or an alternative time and space similar to our own time but that has yet to come As we enter this “imagined” world we investigate the normative principles of our current world This investigates the counterfactual speculative subjunctive impulse in overtly speculative drama and film with a particular focus on race and gender We examine an international range of plays by such authors as Caryl Churchill Tess Onwueme Dael Orlandersmith Derek Walcott Bertolt Brecht Lorraine Hansberry Craig Lucas and Doug Wright as well as films such as The Curious Case of Benjamin Button Pan’s Labyrinth Children of Men Crouching Tiger Hidden Dragon XMen Contact and Brother From Another Planet Enrollment limited to 18 A L 4 Andrea D Hairston,"theatre, drama, films, film, plays"
247,SmithSUPERTRIMMED,THE 154 “Reading” Dress: Archival Study of Clothing ,This is an introduction to a methodology for the study of dress as material culture examining physical structures terminology technology of clothing production as well as some of the historical social and cultural variables shaping and shaped by clothing It is a handon class using garments from the Smith Historic Clothing Collection work in small teams to study several similar garments identifying common features as well as distinctions that may reflect different classes aesthetic choices and industrial influences Graded SU only Enrollment limit of 24 E H 2,production
248,SmithSUPERTRIMMED,THE 200 Theatre Production ,A laboratory based on the preparation and performance of department productions in the first semester of enrollment are assigned to a production run crew In subsequent semesters of enrollment elect to fulfill requirements from a wide array of productionrelated responsibilities May be taken four times for with a maximum of two per semester There is one general meeting in the September 11 and in the January 29 in the Green Room Theatre Building Attendance is mandatory attendance at weekly production meetings for some assignments may be required Grading for this is satisfactoryunsatisfactory 1,"theatre, production, productions"
249,SmithSUPERTRIMMED,THE 201 Theatre Production ,Same description as above There is one general meeting in the Green Room Theatre Building Attendance is mandatory attendance at weekly production meetings for some assignments may be required Grading for this is satisfactoryunsatisfactory 1,"theatre, production"
250,SmithSUPERTRIMMED,THE 242 Acting II ,Acting II offers intensive focus on different specific topics pertaining to acting training This can be repeated for up to three times provided the content is different Prerequisites Acting I THE 141 or its equivalent,acting
251,SmithSUPERTRIMMED,THE 252 Set Design I ,The develops overall design skills for designing sets for the theatre After reading assigned plays learn to develop their designs by concentrating on character analysis and visualizing the action of the play Visual research sketches basic drafting skills and model building are some of the areas in which learn to develop their ideas This also emphasizes the importance of collaborating with every member of the creative team Enrollment limited to 12 A 4,"theatre, designs, plays, play"
252,SmithSUPERTRIMMED,THE 253 Introduction to Lighting Design ,This introduces to the theory and practice of stage lighting design Over the semester we cultivate sensitivity towards the expressiveness of light and the relationship between light form and space eventually learning to manipulate light to articulate ideas Through script analyses and design projects we learn to understand the power of light in enhancing stage presentations acquire skills in illuminating the drama and apply such skills to collaboration with the production team at large Through handson exercises in the lab and in the theatres we also become familiar with the mechanical aspects of lighting instrumentation control systems and safe electrical practice Enrollment limited to 12 A 4,"theatres, drama, production"
253,SmithSUPERTRIMMED,THE 261 Writing for the Theatre ,The means and methods of the playwright and the writer for television and the cinema Analysis of the structure and dialogue of a few selected plays Weekly and biweekly exercises in writing for various media Goal for beginning playwrights to draft a oneact play by the end of the semester Plays by are considered for staging L and P with writing sample required best submitted weeks prior to registration A 4,"playwrights, playwright, cinema, plays, play"
254,SmithSUPERTRIMMED,THE 344 Directing I ,This focuses upon interpretative approaches to performance pieces texts scores improvisations etc and how they may be realized and animated through characterization composition movement rhythm and style Prerequisites Acting I or FLS 280 Permission of instructor required Enrollment limited to 12 A 4,acting
255,SmithSUPERTRIMMED,THE 345 Directing II ,Advanced aspects of directing for the stage Structural analysis of dramatic texts with emphasis on articulating a unique vision for a text Work on problems of visual composition rehearsal techniques and development in collaboration with actors and designers of the inner score of action and its physical expression the stage Prerequisites Directing I In addition Acting II THE 242 and a 200level design class are strongly recommended Permission of the instructor required 4,"acting, actors"
256,SmithSUPERTRIMMED,THE 352 Set Design II ,This looks at the advanced challenges when designing sets for ballet music theatre and opera What must the set designer consider when live music is added to each of these performing arts have the opportunity to pick which ballet music theatre and opera they want to design for from a list of productions provided by the instructor The syllabus can also be customized to address a specific interest of a student with the instructor’s permission The objective of this is to build a portfolio of set designs showing the specific needs in all of the performing arts Prerequisite Permission of the instructor Enrollment limited to 12 A 4,"theatre, productions, designs, performing, arts"
257,SmithSUPERTRIMMED,THE 353 Lighting Design II ,This further explores light as a tool to illuminate sculpt and articulate ideas and their execution on and off stage We examine various contemporary approaches to designing for a diverse range of performing arts such as drama dance concert and opera We also probe light as an expressive medium in creative realms beyond theatrical venues and investigate its role in cinematography digital animation architecture interior design industrial design etc design lighting for the annual Dance Concert and develop research and creative projects under the instructor’s individual guidance Interdisciplinary projects are strongly encouraged Prerequisite THE 253 and permission of the instructor Can be repeated once for with permission of the instructor A 4,"drama, performing, arts"
258,SmithSUPERTRIMMED,THE 354 Costume Design II ,The integration of the design elements of line texture color gesture and movement into unified production styles Further study of the history of clothing movement in costume construction techniques and rendering Production work may be required outside of the class meeting time Prerequisites 254 and P A 4,production
259,SmithSUPERTRIMMED,THE 360 Production Design for Film ,Filmmaking is storytelling This story can be told by the actors or by its visuals Every film employs a production designer who with the director and cinematographer is in charge of the visual design of the film In this class we learn how a production designer breaks down a script to determine which scenes should be shot on location and which should be built as sets Each student makes design choices for the entire script Whether picking out locations or creating sets to be shot on a soundstage this class examines what makes one design choice better than another also learn the basic skills to communicate their designs through storyboards photo research and drafting Permission of the instructor Enrollment limit of 12 A 4,"actors, production, designs, film"
260,SmithSUPERTRIMMED,THE 361 Screenwriting ,The means and methods of the writer for television and the cinema Analysis of the structure and dialogue of a few selected films Prerequisite 261 or 262 or permission of the instructor Enrollment limited to 12 Writing sample required,"cinema, films"
261,SmithSUPERTRIMMED,THE 398 Collaboration Capstone ,This is designed as the capstone in the theatre major from across the subdisciplines of theatre work in groups as theatre companies Each group collaborates to establish a mission statement ties their company to historical and contemporary theatre practice chooses a season writes a broad range of dramaturgical educational and promotional materials and presents work scripts designs scenes etc from the season A range of guest artists and outside faculty work with the on the act of collaboration and on the building of a company and a mission Prerequisites THE 198 or THE 199 senior major 4,"theatre, designs, scripts"
262,SmithSUPERTRIMMED,FYS 119 Performance and Film Criticism ,An introduction to the elements history and functions of criticism How do reviewers form their critical responses to theatre and dance performances as well as to films The seminar explores different critical perspectives The attend live performances and film and video screenings and write their own reviews and critical responses This counts toward the theatre major Enrollment limited to 16 firstyear WI A L 4,"theatre, films, film"
263,SmithSUPERTRIMMED,SWG 105 Intro to LGBT Histories and Cultures ,This is an introduction to the growing field of queer American history Over the of the semester we will explore the historical emergence of samesex desire practice and identity as well as gender transgression from the late 19th century to the present Using a wide range of sources including archival documents films work by historians and oral histories we will investigate how and why people with samesex desire and nonnormative gender expressions formed communities struggled against bigotry and organized movements for social and political change This will pay close attention to the intersections of race gender class and sexuality and the ways that difference has shaped queer history We will work in the Special Collections at Smith and Mt Holyoke and the communitybased Sexual Minorities Archive Together we will contribute a project to the webbased archive outhistoryorg Enrollment limit of 25 H 4,films
264,SmithSUPERTRIMMED,SWG 200 The Queer ’90s ,In this we will immerse ourselves in the 1990s looking specifically at the emergences and points of contention that made the ‘90s a queer radical deeply contested decadeThe Queer 90s examines the moment in lesbian and gay studies when the recuperation of the term “queer” emerged By engaging with the readings and films assigned in this will gain an understanding of the AIDS crisis and the rage that mobilized ACT UP will learn what the Culture Wars Welfare Reform and the conservative attacks against the National Endowment for the Arts have to do with one another In order to grasp the charged feeling the urgency the upheaval of this era we will read foundational queer theoretical texts and analyze a selection of films from the movement known as New Queer Cinema Prerequisite SWG 150,"cinema, films, arts"
265,SmithSUPERTRIMMED,SWG 250 Methodologies of Gender Studies ,This introduces to the theory and practice of research in gender queer and womens studies The begins with an introduction to key terms and debates in the field about how knowledge is produced We focus particularly on how the power relations of gender combine with related relations of inequalitydominationoppression such as race class sexuality religion and nation We then examine the distinguishing qualities of feminist methodologies in the social sciences arts humanities and sciences The gives particular attention to the interdisciplinary focus of feminist research and future directions of feminist methods Prerequisite SWG 150 H L S 4,arts
266,SmithSUPERTRIMMED,SWG 270 Colloquium: Oral History and Lesbian Subjects ,Grounding our work in the current scholarship in lesbian history this explores lesbian queer and bisexual communities cultures and activism While becoming familiar with the existing narratives about lesbianqueer lives are introduced to the method of oral history as a key documentation strategy in the production of lesbian history What are the gaps in the literature and how can oral history assist in filling in the spaces What does a historical narrative that privileges categories of gender and sexuality look like And how do we need to adapt our research methods including oral history in order to talk about lesbianqueer lives Our texts include secondary literature on 20thcentury lesbian cultures and communities oral history theory and methodology and primary sources from the Sophia Smith Collection SSC conduct transcribe edit and interpret their own interviews for their final project The oral histories from this are archived with the Documenting Lesbian Lives collection in the SSC Prerequisite SWG 150 or permission of the instructor Enrollment limited to 20 H L 4,production
267,SmithSUPERTRIMMED,"SWG 290 Gender, Sexuality and Popular Culture ",In this we will consider the manner in which norms of gender and sexuality are reflected reinforced and challenged in popular culture We use theories of knowledge production representation and meaningmaking to support our analysis of the relationship between discourse and power our engagement with these theoretical texts helps us track this dynamic as it emerges in popular culture Key queer theoretical concepts provide a framework for examining how the production gender and sexuality impacts cultural production Through our critical engagement with a selection of films music television visual art and digital media we will discuss mainstream conventions and the feminist queer and queer of color interventions that enliven the landscape of popular culture with which we contend in everyday life Prerequisite SWG 150 or permission of the instructor E 4,"production, films"
268,SmithSUPERTRIMMED,SWG 314 Documenting Queer Lives ,This examines visual and literary documentations of queer life by reading memoirs and screening short and feature length documentaries films We consider the power and value of documenting queer lives while examining the politics of visibility as impacted by race class and gender We will attend to the expansiveness of the term “queer” and consider the performativity of gender and the fluidity of sexuality in our analysis of each text will produce a short film write a short biography or propose another mode of documenting experiences of queer life as members of or in solidarity with the LGBT community Prerequisites SWG 150 and one additional SWG Enrollment limit of 12 A L 4,"films, film"
269,SmithSUPERTRIMMED,CLT 266 Studies in South African Literature and Film ,Modern South African Literature and Cinema Members of the department,cinema
270,SmithSUPERTRIMMED,IDP 107 Digital Media Literacy ,who are “given a voice” by leveraging digital media tools greatly increase their ability to interpret critically challenge communicate and retain key concepts within their disciplines The Digital Media Literacy program is an accelerated twoweek JTerm designed to immerse in media project planning and management digital equipment operation field production and postproduction techniques The goal of the Digital Media Literacy program is to empower to control the context content and focus of their digital communications in an ethical and persuasive manner By permission of the instructor Enrollment limit of 12 Graded SU only 2,production
271,SmithSUPERTRIMMED,IDP 116 Introduction to Design Thinking ,This introduction to design thinking skills emphasizes handson collaborative design driven by user input will critique their own and each others’ designs and review existing technology designs to evaluate how well design principles are guided by the practices of the intended user The class will focus on using qualitative research observations to inspire new approaches to design will iteratively design a multimedia approach to framing problems to communicating ideas and to exploring the ethical political and social implications of design in the world Enrollment limit of 15 E 1,designs
272,SmithSUPERTRIMMED,IDP 239 UX: Designing for Disruption ,This introduces User Experience UX research and design through theoretical foundations methods tools and case studies We will explore case studies in order to understand the lure and pitfalls of designing for “disruption” will understand how UX can influence how innovations are perceived in different social contexts will critically examine if design can lead to intended social change We will learn tools for communicating and assessing the viability desirability and usability of designs We will practice humancentered design methods for developing ideas into products and services that disrupt or reinforce norms behaviors and markets locally and globally E 4,designs
